Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_6s1/2(2),J_total_Sm_relativistic
3.4000000000000004,0.012591260771957175,0.04106630664430845,0.022241397363770683,0.02379958799013703,0.057971871491098365,0.056394056140085816,0.05839149201726698,0.0409373562616024,0.041553686366948166,0.024933594405887025,0.05572643150861994,0.05176869288268231,0.07303209801679271,0.07247707157528305,0.07247707157528305,0.01554293905802467,0.013158328152802216,0.012734988142395105,0.0014000775381590228,2.697651080259047
3.45,0.012588150788078687,0.04094969808816971,0.02223910441769499,0.0237965539027676,0.05703155301054679,0.056208105278133934,0.058167725669665465,0.040920212247144996,0.04153510124812433,0.024251758721522645,0.05376386304540501,0.04975876978407874,0.07145785486908737,0.07085245638246795,0.07085245638246795,0.014626940620667153,0.013001601284507985,0.012496840605861297,0.00131840627247695,2.6534757987498754
3.5,0.012584996503193101,0.04083176115962419,0.02223671578646991,0.02379339402433589,0.056094573444687074,0.05601655024507434,0.057937489733119435,0.0409020598019101,0.04151542963659493,0.0236360639030031,0.051839483609989995,0.047798811135685945,0.06988144082375927,0.06922790120802996,0.06922790120802996,0.013751516818025068,0.012825424031711802,0.012241572812377812,0.0012395465535591742,2.609764795196231
3.5500000000000003,0.012581797964624527,0.04071251076475709,0.02223422911152679,0.023790105312853874,0.055161359491652996,0.0558193792577041,0.05770078900210814,0.04088286286804361,0.04149463327499599,0.023082539677908787,0.04995502228643367,0.04589021190847389,0.06830489723441115,0.06760550069874054,0.06760550069874054,0.012917875430271656,0.012630721617979577,0.011970871425520979,0.0011637413166786911,2.5665525162179446
3.6,0.012578555220341493,0.04059196193241685,0.02223164202353483,0.023786684715873224,0.054232327477133926,0.05561658553187931,0.057457634522598194,0.04086258528963825,0.04147267384837553,0.02258726341939815,0.04811203759116928,0.04403416373642425,0.0667302046384906,0.06598727831578366,0.06598727831578366,0.012126794261673676,0.01241861183372607,0.011686484447166476,0.001091181000513218,2.5238711313223656
3.6500000000000004,0.012575268318955427,0.04047012981081571,0.02222895214322974,0.02378312917165272,0.05330788313258044,0.055408167279807075,0.057208043555955046,0.04084119086376348,0.041449513039944964,0.022146373414496785,0.046311919531452916,0.04223166054228476,0.0651592780822527,0.06437518200732989,0.06437518200732989,0.011378660836364705,0.012190359131645633,0.011390186560390782,0.0010220076835045714,2.4817504152455006
3.7,0.012571937309719085,0.04034702966411659,0.022226157082243556,0.023779435610325705,0.052388421391027874,0.05519412769923493,0.056952039532496175,0.04081864339188002,0.04142511258712897,0.021756080904177882,0.044555892365781745,0.04048350482605484,0.06359396307417939,0.06277108054933173,0.06277108054933173,0.010673511667910012,0.01194733458579323,0.011083750091226283,0.000956319351030803,2.4402176711926744
3.75,0.012568562242524993,0.04022267686900731,0.022223254443935348,0.023775600955067075,0.051474326200461634,0.054974474954703416,0.05668965199498044,0.0407949067315094,0.0413994343377707,0.021412680920257936,0.04284501800132651,0.03879031452779917,0.062036032143521866,0.061176760524646934,0.061176760524646934,0.010011070584133763,0.011690981208582594,0.010768920971974846,0.0008941741907603536,2.399297689539888
3.8000000000000003,0.012565143167903841,0.04009708691126342,0.022220241824222456,0.023771622123259315,0.050565970354618586,0.0547492221510417,0.05642091653234484,0.040769944848029704,0.04137244030635074,0.02111256194990084,0.04118019996411421,0.037152530379652715,0.060487181977966,0.05959392390829057,0.05959392390829057,0.009390785699288126,0.011422784137203528,0.01044739913214046,0.0008355948320425869,2.359012737047114
3.85,0.012561680137022876,0.03997027538230074,0.022217116812411893,0.023767496027657015,0.049663715341089744,0.05451838729929856,0.05614587470401508,0.04074372186647067,0.041344092730080634,0.02085221446354863,0.03956218787885717,0.03557042366557302,0.05894903111230334,0.05802418622488821,0.05802418622488821,0.00881186472164778,0.011144245222562545,0.010120822787092618,0.0007805724628451991,2.319382572101402
3.9000000000000004,0.012558173201684272,0.039842257975718776,0.02221387699203162,0.023763219577549403,0.048767911206561404,0.0542819932753131,0.0558645739551301,0.040716202123182936,0.041314354124734116,0.02062823834640758,0.03799158239689673,0.03404410431143229,0.05742311813838021,0.05646907524320032,0.05646907524320032,0.008273308367221656,0.010856861578507392,0.009790756138364741,0.0007290707729286993,2.2804244819232027
3.95,0.012554622414323473,0.039713050483836186,0.022210519941661323,0.023758789679920372,0.047878896439005565,0.05404006777114089,0.055577067523033714,0.040687350217258784,0.041283187340082496,0.020437349277246684,0.0364688405126569,0.03257352923234506,0.055910900405447474,0.05493003017185553,0.05493003017185553,0.007773941720707274,0.010562107675738239,0.009458680042248167,0.0006810296866966192,2.2421533381079253
4.0,0.012551027828007525,0.03958266879421941,0.022207043235762367,0.023754203240605506,0.046996997866604266,0.05379264323956123,0.055283414335397366,0.04065713106158439,0.04125055561480388,0.020276384101247692,0.034994281211229036,0.031158510868624315,0.054413753179296295,0.05340840132011585,0.05340840132011585,0.007312443444277751,0.010261420592587835,0.009125985244495803,0.0006363688613435422,2.2045816672589384
4.05,0.012547389496433385,0.03945112888620561,0.022203444445506614,0.023749457165445586,0.0461225305731684,0.05353975683190104,0.05498367890034847,0.04062550993340665,0.041216422630739775,0.020142305246020422,0.033568091392184356,0.02979872584638796,0.052932969228200004,0.051905450187551626,0.051905450187551626,0.006887372784458078,0.009956188063096545,0.008793967818149366,0.0005949909358644453,2.1677197338166985
4.1000000000000005,0.012543707473926215,0.039318446827421104,0.02219972113960375,0.023744548361436135,0.04525579782978799,0.05328145032941928,0.05467793118898721,0.04059245252430099,0.04118075256637667,0.020032204231703685,0.032190332017386206,0.028493723703536537,0.051469758803642116,0.05042234994687688,0.05042234994687688,0.006497194368329259,0.009647738990965807,0.008463826478549352,0.000556784524999067,2.1315756325460478
4.15,0.01253998181543765,0.03918463877029635,0.02219587088512682,0.02373947373787245,0.04439709104242898,0.05301777006850375,0.054366246510682316,0.040557924989430394,0.041143510149434716,0.019943304327352297,0.03086094443340553,0.027242935626542855,0.05002524998405791,0.04896018628484564,0.04896018628484564,0.0061403008136416935,0.009337336125590606,0.008136661484340888,0.0005216269577634585,2.096155388434546
4.2,0.012536212576544055,0.03904972094857863,0.0221918912483356,0.023734230207489708,0.04354668971517035,0.05274876685993904,0.05404870538154256,0.04052189399598954,0.04110466070845025,0.019872962406605688,0.02957975682208775,0.02604568314818574,0.0486004893503105,0.047519958566990664,0.047519958566990664,0.005815033204087869,0.00902617062308431,0.007813474865629205,0.0004893867647833946,2.0614630620305903
4.25,0.012532399813444757,0.03891370967384363,0.022187779795497582,0.02372881468759761,0.04270486142875629,0.052474495902510486,0.05372539338646558,0.04048432677073247,0.04106417022324387,0.01981867005598538,0.028346490735841993,0.02490118676098579,0.047196442962328576,0.04610258129306318,0.04610258129306318,0.0055196995018627504,0.008715358240755441,0.007495171750277465,0.0004599259210049946,2.027500858519164
4.3,0.012528543582960265,0.03877662133200691,0.022183534093706127,0.023723224101209164,0.04187186183411908,0.05219501669121453,0.05339640103516964,0.04044519114648638,0.04102200537417104,0.019778053989118173,0.02716076767728684,0.023808574405622916,0.04581399760721489,0.044708885811265774,0.044708885811265774,0.005252590985528521,0.008405936937711264,0.007182562586669321,0.00043310185162873127,1.9942692390419123
4.3500000000000005,0.012524643942530462,0.03863847237983643,0.022179151711695596,0.023717455378163048,0.041047934660511716,0.05191039292035006,0.05306182361261637,0.04040445560755875,0.040978133590057454,0.019748875819769824,0.02602211568596263,0.022766889798006777,0.04445396229016418,0.043339622260731236,0.043339622260731236,0.00501199681282351,0.008098865677060243,0.00687636608617067,0.00040876921074843684,1.9617670329818089
4.4,0.012520700950212788,0.03849927934146724,0.022174630220653052,0.02371150545623921,0.04023331173787303,0.05162069238176948,0.05272176102423419,0.040362089333950024,0.0409325230947271,0.019729031245839662,0.02492997589787985,0.021775100562905467,0.043117069940676274,0.04199546171315711,0.04199546171315711,0.004796216816063959,0.007795024246516105,0.006577212731168174,0.00038678144374065056,1.929991550129702
4.45,0.012516714664680401,0.03835905880491936,0.02216996719502628,0.023705371282267167,0.03942821303303347,0.051325986858570684,0.05237631763635236,0.04031806224428865,0.04088514295203652,0.019716548695447762,0.02388370904669226,0.0208321061460952,0.04180397930778913,0.04067699848603189,0.04067699848603189,0.00460357264276484,0.007495213934038006,0.006285648715077085,0.0003669921470784839,1.898938691802846
4.5,0.012512685145220317,0.03821782741862004,0.022165160213327817,0.023699049813226597,0.03863284669935657,0.051026352014513866,0.052025602112255126,0.04027234503741066,0.04083596310933469,0.019709587484979644,0.022882601878242398,0.019936745480859566,0.040515277019365116,0.03938475260146322,0.03938475260146322,0.004432417356570013,0.007200158913454146,0.006002140199197284,0.0003492562408891477,1.8686030601498473
4.55,0.012508612451731538,0.03807560188793131,0.02216020685893467,0.023692538017339795,0.03784740913939844,0.0507218672794481,0.051669727244263525,0.04022490923251101,0.04078495443927381,0.019706435537473196,0.021925873453106023,0.01908780438832665,0.03925147978181966,0.03811917236621689,0.03811917236621689,0.004281143613986682,0.00691050821181614,0.005727077787832425,0.00033343096995514204,1.8389780650096403
4.6000000000000005,0.012504496644723155,0.037932398971684086,0.022155104720883455,0.02368583287515554,0.03707208508015707,0.05041261573103357,0.05130880978224992,0.040175727207798995,0.040732088779902205,0.019705506708071724,0.021012681314547678,0.018284022694580012,0.038013036698067604,0.036880637050183164,0.036880637050183164,0.004148190531159704,0.006626838145565477,0.00546078113778052,0.00031937674840105826,1.8100560277942384
4.65,0.012500337785312439,0.03778823547871964,0.02214985139466063,0.023678931380623977,0.03630704766047341,0.050098683973045385,0.05094297025898664,0.04012477223759573,0.040677338972976713,0.01970533776145602,0.020142127501978118,0.017524101050707737,0.036800331682862,0.03566945964208658,0.03566945964208658,0.004032049352337287,0.006349655126541084,0.005203503631314202,0.0003069578619914468,1.7818282819812201
4.7,0.012496135935222908,0.03764312826443966,0.02214444448298757,0.023671830542162098,0.03555245853013732,0.049780162010544166,0.05057233281272551,0.04007201852781661,0.04062067890043781,0.01970458504423597,0.019313264392565834,0.016806707444960295,0.035613685956098796,0.03448588966283327,0.03448588966283327,0.003931268028061562,0.006079398751511022,0.00495543705328008,0.0002960430413794181,1.7542852698854476
4.75,0.012491891156782385,0.03749709422736593,0.022138881596600202,0.023664527383709374,0.03480846796024471,0.04945714312219737,0.05019702500739996,0.04001744124978735,0.04056208351899681,0.019702020893254887,0.018525100356092335,0.016130483398973345,0.034453360596047526,0.03333011601843702,0.03333011601843702,0.00384445480671386,0.005816445100354377,0.004716716223120574,0.0002865059190858089,1.727416635452224
4.800000000000001,0.012487603512921032,0.037350150305710456,0.02213316035502288,0.023657018945773226,0.03407521496434534,0.04912972373003342,0.04981717765083496,0.03996101657234739,0.040501528892790614,0.019696529818662004,0.017776605210446647,0.015494049842575774,0.03331955913583095,0.03220226987596893,0.03220226987596893,0.0037702809380664873,0.005561110178316494,0.004487423541567216,0.00027822538259204013,1.7012113128981035
4.8500000000000005,0.012483273067169363,0.03720231347395726,0.022127278387336274,0.023649302286463846,0.03335282742991604,0.048798003266908176,0.04943292461134325,0.03990272169219983,0.040438992224065134,0.019687104498462428,0.01706671546732642,0.014896012664051899,0.03221243018780862,0.031102427547431966,0.031102427547431966,0.0037074825821207004,0.005313653446972522,0.004267593419549084,0.0002710858355820639,1.675657611073982
4.9,0.01247889988365625,0.03705360073945674,0.022121233332938972,0.023641374482518084,0.03264142225968998,0.04846208404196016,0.049044402633078715,0.03984253486247242,0.04037445188185476,0.019672841619080086,0.016394339359747115,0.014334967934863262,0.03113207008181179,0.03003061336786141,0.03003061336786141,0.0036548620108955653,0.005074281396731775,0.0040572165635898655,0.0002649773784652153,1.6507432934764146
4.95,0.012474484027106906,0.036904029139033526,0.02211502284230255,0.023633232630311935,0.03194110552236971,0.04812207110432748,0.048651751150509494,0.039780435419459276,0.04030788742863081,0.019652937594285578,0.01575836164485759,0.013809506809767802,0.030078525504426037,0.028986802555293296,0.028986802555293296,0.003611288185099867,0.0048431511209888495,0.0038562440977533,0.0002597959185239685,1.6264556538873107
5.0,0.012470025562840846,0.03675361573560894,0.02210864457771984,0.023624873846861346,0.031251972612249844,0.04777807210539505,0.04825511210236442,0.039716403807518244,0.04023927964489771,0.01962668419266415,0.015157648177318545,0.013318220105008324,0.02905179612771667,0.027970924041519945,0.027970924041519945,0.0035756967818703564,0.004620373858473504,0.0036645915071772633,0.0002554432188951914,1.6027815876458877
5.050000000000001,0.01246552455676984,0.03660237761483886,0.02210209621404617,0.023616295270810925,0.030574108417274353,0.04743019715983631,0.04785462974539708,0.03965042160210386,0.04016861055172117,0.019593464101643466,0.014591050250122983,0.012859702558787866,0.028051837216938675,0.026982863263763448,0.026982863263763448,0.0035470897440747114,0.004406018476057878,0.003482142392529343,0.00025182689455567983,1.579707658594812
5.1000000000000005,0.012460981075395845,0.036450331881768064,0.022095375439433254,0.023607494063410246,0.0299075874950535,0.04707855870570842,0.04745045046830175,0.039582471530920954,0.04009586343117827,0.019552746453979402,0.014057408701226407,0.012432556779614981,0.02707856220786451,0.02602246490854269,0.02602246490854269,0.003524534416118777,0.004200114869312608,0.0033087520283934225,0.00024886036273566594,1.5572201617736638
5.15,0.012456395185808917,0.03629749565750184,0.022088479956055583,0.023598467409477387,0.02925247425636652,0.046723271363854485,0.047042722606104904,0.039512537493188636,0.040021022844724335,0.01950408234052171,0.01355555778571241,0.012035396889296562,0.02613184524539692,0.0250895356000859,0.0250895356000859,0.0035071623258129303,0.0040026572625122174,0.0031442507216986495,0.0002464627544531443,1.5353051819431087
5.2,0.012451766955685112,0.03614388607589591,0.022081407480829006,0.023589212518349396,0.028608823155678243,0.04636445179686048,0.046631596255345485,0.03944060457700932,0.03994407464947702,0.019447100331059668,0.01308432881445117,0.011666851868390154,0.02521152367611123,0.024183846526650385,0.024183846526650385,0.0034941676666784332,0.0038136073936227977,0.002988446968873664,0.00024455879345828884,1.513948648051804
5.25,0.012447096453284366,0.035989520280265516,0.02207415574612131,0.023579726624819334,0.027976678888200428,0.04600221856780831,0.046217223090345545,0.039366659074841964,0.03986500601242272,0.019381502023088776,0.012642553561317675,0.01132556861281058,0.024317400488289065,0.02330513599905252,0.02330513599905252,0.003484805530138808,0.0036328975731183782,0.002841130412520014,0.00024307864832582774,1.4931363837704186
5.300000000000001,0.012442383747448363,0.0358344154201145,0.02206672250045454,0.023570006990059626,0.027356076593032325,0.045636691999059745,0.045799756180861476,0.0392906884970832,0.03978380542255541,0.0193070576364499,0.01222906744202924,0.011010214711028308,0.023449246693866013,0.02245311193658724,0.02245311193658724,0.0034783899323632184,0.0034604336083338375,0.0027020746001361973,0.00024195776288038186,1.4728541542198623
5.3500000000000005,0.012437628907598378,0.035678588647885326,0.022059105509198866,0.023560050902531382,0.02674704206191959,0.045267994031299295,0.04537934981139432,0.03921268158376429,0.03970046270096254,0.01922360166997742,0.011842712468542934,0.010719480951908585,0.022606803647518547,0.021627454276327857,0.021627454276327857,0.003474291676120891,0.0032960975875349972,0.002571039548860228,0.00024113666960801701,1.4530877090399636
5.4,0.012432832003733114,0.03552205711573084,0.02205130255525776,0.023549855678879423,0.02614959195317548,0.04489624808305664,0.044956159302425275,0.03913262831437609,0.03961496900887694,0.01913102863455715,0.01148233998372839,0.010452083573731029,0.02178978529886166,0.020827817302545543,0.020827817302545543,0.0034719360838735163,0.003139750520019274,0.002447774121372822,0.00024056079006634263,1.4338228219443976
