event_number,record_index,volume,pdg,pro,E0_keV,Eprime_k_keV,Et_E0_minus_Eprime_keV,theta_deg,q_gamma_keV_c,Q_keV_c,Q_signed_au,Q_absolute_au
721991,3,3,22,2013,662.0,651.960245891614,10.039754108385978,8.843022709687782,101.79097933836468,-0.4950083816264732,-0.1328033046339448,0.1328033046339448
721991,4,3,22,2013,662.0,633.6743048912746,28.325695108725427,21.052027953371436,238.32897631610766,-58.43150291936204,-15.676293514308183,15.676293514308183
721996,4,2,22,2013,662.0,488.869410416303,173.13058958369697,43.394969994251895,454.8772209942498,-32.94715831164048,-8.839227100977222,8.839227100977222
722009,3,3,22,2013,662.0,565.9600440714984,96.03995592850163,29.655853386348078,327.68322924216494,-14.073750110702532,-3.7757755073811983,3.7757755073811983
722025,3,3,22,2013,662.0,541.1278755468938,120.87212445310615,34.149081876197165,371.6734025453666,-19.654092636871397,-5.272897487476833,5.272897487476833
722026,4,2,22,2013,662.0,311.806686986779,350.193313013221,82.35301133435001,693.2042692866693,-88.45487433592152,-23.731112560544272,23.731112560544272
722035,3,3,22,2013,662.0,234.8094112136304,427.19058878636963,113.84894323191965,786.8161472744641,-115.96792243290305,-31.112449611497365,31.112449611497365
722037,3,3,22,2013,662.0,647.5431971288424,14.456802871157606,10.652365244931838,122.40841542863079,-0.8535672677954852,-0.22899926162491754,0.22899926162491754
722037,5,2,22,2013,662.0,225.37860420472717,436.62139579527286,120.16176376459866,799.3554679569683,-120.5609427696507,-32.34468789596196,32.34468789596196
722041,3,3,22,2013,662.0,210.71461552528984,451.28538447471016,130.78134514765256,815.3963314680185,-124.88253048164273,-33.50410488912929,33.50410488912929
722057,4,2,22,2013,662.0,642.6138086885815,19.386191311418543,12.388999370250929,142.08613469278293,-1.3223744613730815,-0.3547731815304802,0.3547731815304802
722068,4,2,22,2013,662.0,237.1756994706729,424.8243005293271,112.49573264199563,783.9931092453742,-115.09971074680196,-30.879521472670337,30.879521472670337
722078,3,3,22,2013,662.0,438.28316707763236,223.71683292236764,52.6997940247616,527.9084550154303,-47.4028528569939,-12.717472556324791,12.717472556324791
722080,4,2,22,2013,662.0,615.4743280905319,46.52567190946809,19.66956315611687,222.96585705470503,-4.8539645245587915,-1.3022456858594484,1.3022456858594484
722081,3,3,22,2013,662.0,658.4900677389044,3.509932261095628,5.199270283870666,59.995522696821794,-0.10260743028562214,-0.027528030489411364,0.027528030489411364
722087,3,3,22,2013,662.0,385.51604470291215,276.48395529708785,63.48651440054565,599.1739122452874,-63.79013942316447,-17.113935102716777,17.113935102716777
722124,3,3,22,2013,662.0,417.3559534525276,244.64404654747239,56.80229153127463,556.6654217378847,-53.75776350563562,-14.422399515379603,14.422399515379603
722134,3,3,22,2013,662.0,201.4708912152551,460.5291087847449,139.8571499778822,826.284941931428,-128.33711793710424,-34.43091875180535,34.43091875180535
722137,3,3,22,2013,662.0,527.1695690178118,134.8304309821882,36.62318260370988,394.93752879702294,-23.01497054974232,-6.174570489121667,6.174570489121667
722138,3,3,22,2013,662.0,485.4524555816542,176.5475444183458,44.00512449615558,460.0002619151975,-33.87894871704106,-9.089212454067216,9.089212454067216
722140,3,3,22,2013,662.0,540.0375767217556,121.96242327824439,34.343192625245145,373.523979690976,-19.911127026067895,-5.341855948700667,5.341855948700667
722146,4,2,22,2013,662.0,215.39838411818099,446.60161588181904,126.9015320052347,809.8634953792819,-123.1392888151602,-33.03641936565636,33.03641936565636
722153,3,3,22,2013,662.0,330.1115356163476,331.8884643836524,77.05925059546435,670.327710805826,-82.1607308622762,-22.042488520697162,22.042488520697162
722156,3,3,22,2013,662.0,243.72550203161077,418.27449796838926,108.94829878382735,776.1631147742053,-112.70352873132734,-30.236661872770508,30.236661872770508
722160,3,3,22,2013,662.0,644.9946680420686,17.00533195793139,11.57903633917102,132.92326171284543,-1.0876359775174544,-0.29179637641384953,0.29179637641384953
722179,2,2,22,2013,662.0,421.235524028355,240.76447597164503,56.02672152832676,551.3876154452187,-52.5646626797535,-14.10230850617686,14.10230850617686
722186,3,3,22,2013,662.0,217.71162137012266,444.28837862987734,125.11608414210266,807.1269527135335,-122.28014079648646,-32.80592287249662,32.80592287249662
722199,3,3,22,2013,662.0,190.58966606921865,471.41033393078135,155.40126723067638,839.051867609781,-132.42725738473308,-35.52824165626608,35.52824165626608
722208,3,3,22,2013,662.0,528.952765027065,133.04723497293503,36.308161770311955,392.0147329288921,-22.57731049891672,-6.0571528792118645,6.0571528792118645
722217,3,3,22,2013,662.0,608.6986855814566,53.30131441854337,21.186710865644017,239.40521560239705,-5.933274917863676,-1.5918084332329077,1.5918084332329077
722226,3,3,22,2013,662.0,214.36473360197954,447.63526639802046,127.72562651397774,811.0854444120686,-123.52358019665405,-33.139518964166264,33.139518964166264
722230,3,3,22,2013,662.0,498.4696753392628,163.53032466073722,41.68896612783084,440.306486882503,-30.367268464380448,-8.147081452489536,8.147081452489536
722241,3,3,22,2013,662.0,253.35698622957136,408.64301377042864,104.18248210014879,764.6053766061201,-109.19895868560656,-29.296438432788328,29.296438432788328
722242,3,3,22,2013,662.0,239.3375097227274,422.6624902772726,111.29402109570394,781.4113669166385,-114.30769172712496,-30.66703468042565,30.66703468042565
722247,3,3,22,2013,662.0,556.7501588228295,105.24984117717054,31.342060529046226,344.44540540735056,-16.0799062046792,-4.313997017926587,4.313997017926587
722253,3,3,22,2013,662.0,261.5095046067317,400.4904953932683,100.49408583512948,754.780133630308,-106.25065279581503,-28.505452300493918,28.505452300493918
722265,3,3,22,2013,662.0,279.88952316047096,382.11047683952904,93.08485026998223,732.4783210714781,-99.66682924902895,-26.73911145336106,26.73911145336106
722282,3,3,22,2013,662.0,205.44363429826092,456.5563657017391,135.67543697080413,821.6102029046864,-126.85012858468824,-34.03198187056008,34.03198187056008
722286,3,3,22,2013,662.0,512.381027486205,149.61897251379503,39.23129868607903,418.6837716891141,-26.733196126055798,-7.172114494914872,7.172114494914872
722300,2,2,22,2013,662.0,202.5623918972714,459.43760810272863,138.65733636538116,825.0013028148254,-127.92823080701773,-34.321220483829855,34.321220483829855
722308,3,3,22,2013,662.0,392.9616823665691,269.0383176334309,61.866783101857884,589.3540450975635,-61.407086668517145,-16.474597886053246,16.474597886053246
722312,3,3,22,2013,662.0,250.57357848684651,411.4264215131535,105.51050976209578,767.9509139235156,-110.20938991055004,-29.567521935126024,29.567521935126024
722316,3,3,22,2013,662.0,196.91903810690704,465.080961893093,145.39309056642222,831.6321484248001,-130.04504915340365,-34.88913101250842,34.88913101250842
722326,2,2,22,2013,662.0,576.3056008463168,85.69439915368321,27.721242269378866,308.09579543964037,-11.917305171337738,-3.1972337597287472,3.1972337597287472
722337,3,3,22,2013,662.0,531.3867661083863,130.61323389161373,35.87778406281473,388.00290871075293,-21.983768353001064,-5.89791444741375,5.89791444741375
722337,4,3,22,2013,662.0,459.91487131610074,202.08512868389926,65.55797445758058,630.7205795078228,-151.6340627802255,-40.68113870338562,40.68113870338562
722342,3,3,22,2013,662.0,618.4572545376999,43.542745462300104,18.97616412031642,215.39861100220742,-4.400854189329329,-1.1806829969923456,1.1806829969923456
722375,3,3,22,2013,662.0,400.9798479036517,261.0201520963483,60.16353492144997,578.6998757723534,-58.865530846658054,-15.792736680096489,15.792736680096489
722382,3,3,22,2013,662.0,302.0945878735696,359.9054121264304,85.38947092510614,705.2336153908924,-91.83561181517246,-24.638113585191864,24.638113585191864
722390,3,3,22,2013,662.0,360.81817300970823,301.18182699029177,69.16494084783731,631.2825544214772,-71.84567013415719,-19.27511284981869,19.27511284981869
722394,3,3,22,2013,662.0,424.8619477116811,237.13805228831887,55.308286381317735,546.4330044212239,-51.45547434648999,-13.804729956830265,13.804729956830265
722402,2,2,22,2013,662.0,613.6575504241139,48.34244957588612,20.08378649940215,227.47059262905333,-5.136679465789205,-1.3780938529984077,1.3780938529984077
722412,3,3,22,2013,662.0,307.7089261380134,354.2910738619866,83.61291578689672,698.2885292990919,-89.87788528456188,-24.112884998192264,24.112884998192264
722459,3,3,22,2013,662.0,403.6389840497215,258.3610159502785,59.607450318519916,575.1476415991201,-58.028449138951814,-15.568160246326324,15.568160246326324
722460,2,2,22,2013,662.0,348.35308422840575,313.64691577159425,72.24169562343637,647.2409535415126,-75.99465352469205,-20.388222699239694,20.388222699239694
722463,3,3,22,2013,662.0,454.87424578632135,207.12575421367865,49.570142099606564,504.56233245340513,-42.512712270691246,-11.405521377131187,11.405521377131187
722469,3,3,22,2013,662.0,494.0235247580088,167.97647524199118,42.477703505430796,447.08800894602643,-31.555006488010616,-8.465733702496289,8.465733702496289
722485,3,3,22,2013,662.0,215.91518330212403,446.08481669787597,126.49576268526158,809.2523548861051,-122.94724261351294,-32.984896257830684,32.984896257830684
722499,3,3,22,2013,662.0,479.3443471945297,182.6556528054703,45.10057453011948,469.08076754399127,-35.56177488063449,-9.54068940667023,9.54068940667023
722500,3,3,22,2013,662.0,276.0623946527694,385.9376053472306,94.53828353718264,737.1398961812098,-101.03034352692238,-27.10492182898507,27.10492182898507
722506,3,3,22,2013,662.0,587.4746988925081,74.52530110749194,25.567318875436243,285.8648557830477,-9.714132268537591,-2.60615560220251,2.60615560220251
722514,4,2,22,2013,662.0,185.9576798575262,476.04232014247384,167.42965081428687,844.4705465437974,-134.17593646211222,-35.99738595531237,35.99738595531237
722539,2,2,22,2013,662.0,473.84559866820734,188.15440133179266,46.09270037574745,477.1744615180306,-37.09509982083641,-9.952057429303267,9.952057429303267
722570,2,2,22,2013,662.0,362.9705373459013,299.0294626540987,68.64921443950976,628.5110010838787,-71.13476732846962,-19.084388317925626,19.084388317925626
722574,3,3,22,2013,662.0,533.2635709708702,128.7364290291298,35.545572311976024,384.8914366175578,-21.529171523533,-5.775952954496993,5.775952954496993
722583,3,3,22,2013,662.0,355.5344448980722,306.4655551019278,70.4498440823036,638.066035519203,-73.59776507505075,-19.745173573676617,19.745173573676617
722587,3,3,22,2013,662.0,259.68651011181754,402.31348988818246,101.29445996237834,756.9806165076641,-106.90846210126314,-28.681932644716433,28.681932644716433
722587,4,3,22,2013,662.0,195.7543539402691,466.2456460597309,166.08114238187213,853.3067208270364,-147.44364681181833,-39.55691311640303,39.55691311640303
722590,4,2,22,2013,662.0,373.8209509037022,288.1790490962978,66.11263206787999,614.463606964754,-67.57644811377982,-18.129744784212992,18.129744784212992
722593,3,3,22,2013,662.0,658.7098357758805,3.2901642241195077,5.0329193550661016,58.080683924296146,-0.09312913806211535,-0.02498514722462302,0.02498514722462302
722602,3,3,22,2013,662.0,432.71716300912277,229.28283699087723,53.77240477525298,535.6278361947567,-49.07336395684059,-13.165645562523968,13.165645562523968
722606,3,3,22,2013,662.0,528.4837433052298,133.51625669477016,36.39104073997099,392.7848190528744,-22.692195410363514,-6.08797477326259,6.08797477326259
722619,4,2,22,2013,662.0,486.7027919595572,175.2972080404428,43.781650849879924,458.129321934531,-33.537177743942685,-8.997520441688984,8.997520441688984
722628,3,3,22,2013,662.0,445.5597238627935,216.44027613720652,51.315459431952966,517.7334096876242,-45.24135435147298,-12.137575012870428,12.137575012870428
722628,4,3,22,2013,662.0,179.0791355549713,482.9208644450287,116.65788061495329,759.4020530621112,-54.74462071630043,-14.687158464202852,14.687158464202852
722632,4,2,22,2013,662.0,514.6614615228144,147.33853847718558,38.829238242114386,415.07627015557387,-26.149800992529443,-7.015598353945517,7.015598353945517
722647,2,2,22,2013,662.0,211.5069348267185,450.4930651732815,130.0974512509929,814.4611300126177,-124.58729595308768,-33.42489790498625,33.42489790498625
722665,3,3,22,2013,662.0,641.3021214318611,20.69787856813889,12.816102665210316,146.9067355585988,-1.4579217699492886,-0.39113848600069984,0.39113848600069984
722671,3,3,22,2013,662.0,193.85523306077232,468.1447669392277,149.77785849327807,835.2259898188529,-131.19712803987565,-35.19821645227362,35.19821645227362
722674,3,3,22,2013,662.0,228.11105556356793,433.8889444364321,117.91949409393614,794.7912753926631,-118.43277351859089,-31.773732090259347,31.773732090259347
722677,3,3,22,2013,662.0,634.0271015735347,27.97289842646535,14.995941442274157,171.3788909326534,-2.282725898156825,-0.6124210298270703,0.6124210298270703
722704,3,3,22,2013,662.0,372.70786861937535,289.29213138062465,66.36819690842758,615.9105981332814,-67.93949225386432,-18.22714406737824,18.22714406737824
722723,2,2,22,2013,662.0,633.6256809777859,28.37431902221408,15.10859104476359,172.63717492087733,-2.331595510433284,-0.6255320118778563,0.6255320118778563
722727,3,3,22,2013,662.0,343.54642376748023,318.45357623251977,73.47232092491774,653.354070084606,-77.60875046921545,-20.821260635946818,20.821260635946818
722727,4,3,22,2013,662.0,170.16663406182818,491.8333659381718,106.1804395349564,727.999785368254,-18.770601349550972,-5.035870061424102,5.035870061424102
722728,3,3,22,2013,662.0,503.393871442827,158.606128557173,40.81761383897617,432.7251109422297,-29.066441510361695,-7.798089143141213,7.798089143141213
722743,3,3,22,2013,662.0,201.40334363783396,460.5966563621661,139.93280870163693,826.3643618606928,-128.36243038942914,-34.43770970210419,34.43770970210419
722769,3,3,22,2013,662.0,340.2262464455206,321.7737535544794,74.33792639039491,657.5640068787479,-78.72818913950073,-21.12158919656722,21.12158919656722
722776,3,3,22,2013,662.0,653.622199971968,8.37780002803197,8.066384908576351,92.91006887498388,-0.3776192965694125,-0.10130957846246223,0.10130957846246223
722777,3,3,22,2013,662.0,341.88288734065094,320.11711265934906,73.90439263538754,655.4646879122532,-78.1691751301261,-20.971614144553573,20.971614144553573
722782,3,3,22,2013,662.0,231.23364413104088,430.7663558689591,115.97504512098249,791.0764375052787,-117.2824176530531,-31.465108911099243,31.465108911099243
722785,3,3,22,2013,662.0,352.33730658401265,309.66269341598735,71.24089138973235,642.1569755909463,-74.66266993419245,-20.03087153287093,20.03087153287093
722785,5,2,22,2013,662.0,274.3379306150337,387.6620693849663,123.07784340841492,843.6495960944673,-187.01722109494625,-50.17390797153664,50.17390797153664
722805,3,3,22,2013,662.0,273.53655409616925,388.46344590383075,95.52140429998725,740.2112155776089,-101.93239360431211,-27.346928299318048,27.346928299318048
722808,4,2,22,2013,662.0,260.6743947227061,401.3256052772939,100.85907938975649,755.7884195691021,-106.5518883268896,-28.58626926336719,28.58626926336719
722824,3,3,22,2013,662.0,298.0029457958933,363.9970542041067,86.72334880425205,710.2802625388701,-93.26815691182082,-25.02244389137164,25.02244389137164
722825,3,3,22,2013,662.0,403.709950977998,258.290049022002,59.59266707235388,575.0527075425064,-58.0061492420241,-15.562177519336396,15.562177519336396
722827,3,3,22,2013,662.0,505.4375972819758,156.5624027180242,40.456509580250604,429.5558406268311,-28.531150458848824,-7.654478603965472,7.654478603965472
722839,3,3,22,2013,662.0,585.4138139688569,76.58618603114314,25.970880658911835,290.0626812548276,-10.11036115976367,-2.7124578550519853,2.7124578550519853
722845,3,3,22,2013,662.0,212.71741872745216,449.2825812725479,129.0753022593008,813.0317684195619,-124.13651362681458,-33.30395978591251,33.30395978591251
722846,3,3,22,2013,662.0,544.4877165037211,117.51228349627888,33.5496897722849,365.93228106977534,-18.86808203332434,-5.0620226629225735,5.0620226629225735
722847,3,3,22,2013,662.0,237.99884088415158,424.0011591158484,112.0343890511874,783.0103723613456,-114.79800584690885,-30.79857858520163,30.79857858520163
