r,R1s,R2s,R2p
0.7170368398419922,0.4966300582132795,-0.7870116621724688,0.846109160314893
0.72003698979949,0.48867365571131494,-0.7885330972622588,0.84487360717023
0.7230371397569879,0.4808465650185734,-0.7900023575800212,0.843629864020553
0.7260372897144858,0.4731466557185742,-0.7914201561804247,0.8423780715788008
0.7290374396719836,0.4655718330365544,-0.792787197265027,0.8411183689286501
0.7320375896294815,0.45812003723098865,-0.7941041762973583,0.8398508935438342
0.7350377395869794,0.4507892429958165,-0.795371780116304,0.8385757813071808
0.7380378895444772,0.44357745887317085,-0.7965906870478231,0.8372931665293748
0.7410380395019751,0.4364827266764212,-0.7977615670150251,0.8360031819674484
0.744038189459473,0.42950312092333837,-0.7988850816466428,0.8347059588430072
0.7470383394169708,0.42263674827919756,-0.7999618843839187,0.8334016268601953
0.7500384893744688,0.41588174700963626,-0.8009926205859367,0.832090314223404
0.7530386393319667,0.4092362864430882,-0.8019779276334319,0.8307721476547314
0.7560387892894646,0.4026985664426202,-0.8029184350310904,0.8294472524111933
0.7590389392469624,0.3962668168869978,-0.8038147645083809,0.8281157523016952
0.7620390892044603,0.38993929716081493,-0.8046675301189302,0.8267777697037655
0.7650392391619582,0.3837142956535185,-0.8054773383384765,0.8254334255800568
0.768039389119456,0.37759012926717006,-0.806244788161417,0.824082839494618
0.7710395390769539,0.37156514293278237,-0.8069704711959811,0.8227261296289434
0.7740396890344517,0.3656377091350781,-0.8076549717580468,0.8213634127978007
0.7770398389919496,0.3598062274455174,-0.8082988669636237,0.8199948044648435
0.7800399889494475,0.3540691240634425,-0.8089027268200285,0.8186204187580105
0.7830401389069453,0.34842485136519685,-0.8094671143157705,0.8172403684847178
0.7860402888644432,0.3428718874610701,-0.809992585509172,0.8158547651468461
0.7890404388219412,0.33740873575993163,-0.8104796896157412,0.8144637189555252
0.7920405887794391,0.3320339245414113,-0.810928969094323,0.8130673388457236
0.7950407387369369,0.3267460065354943,-0.8113409597320413,0.8116657324906429
0.7980408886944348,0.3215435585093932,-0.8117161907280603,0.8102590063159216
0.8010410386519327,0.31642518086157045,-0.8120551847761768,0.8088472655136512
0.8040411886094305,0.3113894972227806,-0.812358458146268,0.8074306140562098
0.8070413385669284,0.30643515406400634,-0.8126265207646112,0.8060091547099137
0.8100414885244263,0.3015608203111668,-0.8128598762930941,0.8045829890484928
0.8130416384819241,0.29676518696647497,-0.813059022207333,0.8031522174663875
0.816041788439422,0.29204696673632646,-0.8132244498737172,0.8017169391918806
0.8190419383969199,0.2874048936656029,-0.8133566446253984,0.800277252300054
0.8220420883544177,0.28283772277827546,-0.8134560858372379,0.7988332537255833
0.8250422383119156,0.27834422972419653,-0.8135232469997333,0.7973850392753692
0.8280423882694136,0.2739232104319683,-0.813558595791937,0.7959327036410054
0.8310425382269114,0.2695734807677832,-0.8135625941533846,0.7944763404110944
0.8340426881844093,0.26529387620012446,-0.8135356983550494,0.7930160420834023
0.8370428381419072,0.2610832514702299,-0.8134783590693351,0.7915519000768657
0.840042988099405,0.2569404802682114,-0.813391021439126,0.7900840047434459
0.8430431380569029,0.25286445491473114,-0.8132741251459082,0.788612445379837
0.8460432880144008,0.2488540860481377,-0.8131281044769741,0.7871373102390287
0.8490434379718986,0.24490830231696425,-0.8129533883917273,0.7856586865417252
0.8520435879293965,0.24102605007769437,-0.8127504005871005,0.7841766604876252
0.8550437378868944,0.2372062930977015,-0.8125195595621014,0.7826913172665634
0.8580438878443922,0.2334480122632732,-0.8122612786814993,0.7812027410695145
0.8610440378018901,0.2297502052926275,-0.8119759662386639,0.7797110150994646
0.864044187759388,0.2261118864538368,-0.811664025517573,0.7782162215821518
0.8670443377168859,0.2225320862875692,-0.8113258548539994,0.7767184417766746
0.8700444876743838,0.21900985133456644,-0.8109618476958914,0.7752177559859748
0.8730446376318817,0.21554424386777152,-0.8105723926629543,0.7737142435671936
