Q_signed_au,Q_absolute_au,Eprime_keV,E0_keV,E0_minus_Eprime_keV,Eprime_minus_E0_keV,theta_deg,q_gamma_keV_c
-6.865002324526861,6.865002324526861,516.8690015099962,662.0,145.13099849000378,-145.13099849000378,38.440085417734956,411.56599810226385
-12.298292925824223,12.298292925824223,443.53432121449833,662.0,218.46567878550167,-218.46567878550167,51.69884357733409,520.5753550359573
-8.892831926003753,8.892831926003753,488.13454269239395,662.0,173.86545730760605,-173.86545730760605,43.526045917879046,455.9817053199167
-34.49375805252719,34.49375805252719,180.53907244163364,662.0,481.4609275583664,-481.4609275583664,173.84838908757868,841.7218598640424
35.727541251061716,35.727541251061716,141.9331369764317,662.0,520.0668630235683,-520.0668630235683,61.80076384931755,607.9389216246715
-29.46762061506227,29.46762061506227,251.59871804665417,662.0,410.4012819533458,-410.4012819533458,105.01701776950834,766.7192626447273
-16.206370033900406,16.206370033900406,396.1060596223216,662.0,265.8939403776784,-265.8939403776784,61.19396972775747,585.1859661225359
-1.5793033099553986,1.5793033099553986,608.982869953226,662.0,53.017130046774014,-53.017130046774014,21.124517245243435,238.73459617084413
-27.929234491359615,27.929234491359615,267.4782756908803,662.0,394.5217243091197,-394.5217243091197,97.96277947512866,747.5611902302061
-30.364887794161234,30.364887794161234,242.41680361544002,662.0,419.58319638456,-419.58319638456,109.63539735663889,777.7294971273343
-13.154577942270041,13.154577942270041,432.85403251241974,662.0,229.14596748758026,-229.14596748758026,53.745878371638526,535.4386553564442
-14.536523580925724,14.536523580925724,415.97792910866804,662.0,246.02207089133196,-246.02207089133196,57.07957418245185,558.5345821777612
-2.754246344314839,2.754246344314839,584.610380480862,662.0,77.38961951913802,-77.38961951913802,26.12739653126842,291.6867766089261
-3.3399332235214634,3.3399332235214634,573.7054493760064,662.0,88.29455062399359,-88.29455062399359,28.212224805234964,313.1018459311507
-34.221668329400465,34.221668329400465,203.55353443655204,662.0,458.446465563448,-458.446465563448,137.60286636460293,823.8352081455164
-43.391763916593895,43.391763916593895,221.91335024136887,662.0,440.0866497586311,-440.0866497586311,144.01813521069366,851.6126577916995
-2.5840675348619735,2.5840675348619735,587.906091816641,662.0,74.09390818335896,-74.09390818335896,25.482451857971377,284.98020960859225
-27.762916603643063,27.762916603643063,269.2058888157971,662.0,392.7941111842029,-392.7941111842029,97.25408470257791,745.4675976325738
-21.998169903053203,21.998169903053203,330.59609185017376,662.0,331.40390814982624,-331.40390814982624,76.92583162130707,669.7183154174456
-0.008327579019305554,0.008327579019305554,660.4184795019925,662.0,1.581520498007535,-1.581520498007535,3.4842824091220264,40.23445921513942
-17.87455814421709,17.87455814421709,376.7439631953005,662.0,285.2560368046995,-285.2560368046995,65.44631078389624,610.6570676654505
-9.01086022910126,9.01086022910126,486.52067537761184,662.0,175.47932462238816,-175.47932462238816,43.814185600291566,458.40209487859283
-0.6181954335660235,0.6181954335660235,633.849968964615,662.0,28.15003103538504,-28.15003103538504,15.045733672485156,171.93514648956733
-3.779503649170999,3.779503649170999,565.8949721264089,662.0,96.1050278735911,-96.1050278735911,29.66787366518708,327.8037604427883
-32.06140671892325,32.06140671892325,225.20594725526695,662.0,436.79405274473305,-436.79405274473305,119.81015136758455,798.2428290985462
-1.1092711920366691,1.1092711920366691,620.2546296681268,662.0,41.74537033187323,-41.74537033187323,18.54966795129151,210.72815051248438
-6.221691225069481,6.221691225069481,526.456648809148,662.0,135.54335119085204,-135.54335119085204,36.749070195828715,396.1022714963798
-16.577799810018437,16.577799810018437,391.7551680464863,662.0,270.2448319535137,-270.2448319535137,62.126672630932724,590.9499964636095
-20.176180140058243,20.176180140058243,350.71525622934854,662.0,311.28474377065146,-311.28474377065146,71.64628908193355,644.2286249750351
-18.98675028407235,18.98675028407235,364.0743425952505,662.0,297.9256574047495,-297.9256574047495,68.38640380092657,627.0877687610986
-14.453473987267364,14.453473987267364,416.980468890883,662.0,245.019531109117,-245.019531109117,56.877750503987144,557.1750149422272
-29.63668202870123,29.63668202870123,249.86431114884465,662.0,412.13568885115535,-412.13568885115535,105.85501018396721,768.8027065345799
-21.022793016753504,21.022793016753504,341.3172573169312,662.0,320.6827426830688,-320.6827426830688,74.05204666584812,656.1817472228655
-10.092652435706144,10.092652435706144,471.98015442886873,662.0,190.01984557113127,-190.01984557113127,46.43070601392859,479.9035420178822
-31.937864617532014,31.937864617532014,226.45289997499756,662.0,435.54710002500246,-435.54710002500246,118.98845598348585,796.7618609553697
-3.082487408838696,3.082487408838696,578.4216565125711,662.0,83.57834348742892,-83.57834348742892,27.319012083834714,303.97734182577875
-22.16926047297373,22.16926047297373,328.7266875374085,662.0,333.2733124625915,-333.2733124625915,77.44233234072706,672.0682254062718
-6.431411928774152,6.431411928774152,523.3018378193702,662.0,138.69816218062977,-138.69816218062977,37.305824788337674,401.2311049493725
-0.9087085319001396,0.9087085319001396,625.5119063263529,662.0,36.488093673647086,-36.488093673647086,17.259159392339985,196.52514640717072
-0.629119497589771,0.629119497589771,633.516315215761,662.0,28.483684784239017,-28.483684784239017,15.13916474105666,172.97856530202625
-5.097787162796513,5.097787162796513,543.9150970575826,662.0,118.08490294241744,-118.08490294241744,33.651983143334625,366.91491886400917
-5.719909306588911,5.719909306588911,534.1297603920623,662.0,127.87023960793772,-127.87023960793772,35.39213037366518,383.45000234656595
-32.02551409143816,32.02551409143816,225.56812363915782,662.0,436.4318763608422,-436.4318763608422,119.56986634514277,797.812765580456
-33.01873240149146,33.01873240149146,215.5757738849387,662.0,446.4242261150613,-446.4242261150613,126.76179170273942,809.6537380554796
-33.02900504945971,33.02900504945971,215.4727430030041,662.0,446.5272569969959,-446.5272569969959,126.84289606496738,809.7755704284804
-13.612698317487688,13.612698317487688,427.2124958098043,662.0,234.7875041901957,-234.7875041901957,54.84585408105737,543.2103548069404
82.67380028305797,82.67380028305797,266.15859746884576,662.0,395.84140253115424,-395.84140253115424,6.397773084978944,398.6038600893907
-8.727738526889702,8.727738526889702,490.4016618088553,662.0,171.5983381911447,-171.5983381911447,43.12191277406668,452.5694612067136
-33.14695834075192,33.14695834075192,214.29017316140093,662.0,447.70982683859904,-447.70982683859904,127.78573320549174,811.1735671664075
-11.710056472729574,11.710056472729574,148.182614940428,662.0,513.817385059572,-513.817385059572,132.32462292428698,769.6137390130613
-9.698582900040089,9.698582900040089,477.22648964839567,662.0,184.77351035160433,-184.77351035160433,45.4819794956695,472.2069195815976
-8.145597493288445,8.145597493288445,498.4904903193885,662.0,163.50950968061147,-163.50950968061147,41.685278385998274,440.2745986300456
-35.3333921224498,35.3333921224498,192.51696310246703,662.0,469.483036897533,-469.483036897533,151.9337568365345,836.794456345636
-34.44772729631013,34.44772729631013,201.30370637878383,662.0,460.69629362121617,-460.69629362121617,140.04472079805177,826.4815077902764
-32.75317925996292,32.75317925996292,218.24140732472748,662.0,443.75859267527255,-443.75859267527255,124.7179578090737,806.4998468031689
-10.13686430663272,10.13686430663272,471.39496297595065,662.0,190.60503702404935,-190.60503702404935,46.53689667157025,480.7579562092934
-8.350002131424182,8.350002131424182,495.6329842532033,662.0,166.3670157467967,-166.3670157467967,42.191942983001,444.63997946836355
-3.7352795999757658,3.7352795999757658,566.6680976188924,662.0,95.33190238110762,-95.33190238110762,29.524951315773922,326.369679997309
-26.0469135978132,26.0469135978132,287.16217365204926,662.0,374.83782634795074,-374.83782634795074,90.43412334533855,723.5930053852101
-27.713621838719767,27.713621838719767,269.71835341588576,662.0,392.28164658411424,-392.28164658411424,97.0458265444438,744.8462108930402
-1.1355490696179142,1.1355490696179142,179.48447444214392,662.0,482.5155255578561,-482.5155255578561,96.9251834269388,706.4781513330295
-24.151447088285323,24.151447088285323,224.03978776322276,662.0,437.96021223677724,-437.96021223677724,109.06774099328675,765.0766031464678
-22.49824389338585,22.49824389338585,325.1411612761611,662.0,336.8588387238389,-336.8588387238389,78.44666918376396,676.5669782437421
-0.5374386704313315,0.5374386704313315,636.3787199191637,662.0,25.6212800808363,-25.6212800808363,14.321628656810654,163.83327617185964
-35.777079178782564,35.777079178782564,188.13135536109604,662.0,473.86864463890396,-473.86864463890396,160.78318925863783,841.9288652607335
-12.609652194083568,12.609652194083568,439.62959226866155,662.0,222.37040773133845,-222.37040773133845,52.44215921048225,526.0329554015992
-35.260756727277524,35.260756727277524,193.23594542004474,662.0,468.76405457995526,-468.76405457995526,150.7537767896323,835.9519009735635
-52.464562115933596,52.464562115933596,292.3723429146608,662.0,369.6276570853392,-369.6276570853392,118.17515650901582,840.5370369429413
-11.817662270668357,11.817662270668357,449.61193169854585,662.0,212.38806830145415,-212.38806830145415,50.55268465659497,512.0242517253654
-32.07589407343188,32.07589407343188,268.4109723374198,662.0,393.5890276625802,-393.5890276625802,102.16297385592897,764.9599693261667
-28.30129148670481,28.30129148670481,263.6213848265477,662.0,398.3786151734523,-398.3786151734523,99.5832320678476,752.2284209396803
-48.76691962758848,48.76691962758848,237.33402135644712,662.0,424.6659786435529,-424.6659786435529,143.9235335103649,865.1834025907912
-35.0567015463124,35.0567015463124,195.2573406111496,662.0,466.74265938885037,-466.74265938885037,147.6882079739076,833.5818439060342
-10.546388207326283,10.546388207326283,466.0059136988221,662.0,195.9940863011779,-195.9940863011779,47.51855501618269,488.5889998738503
-7.12576187638251,7.12576187638251,513.0549334166249,662.0,148.94506658337514,-148.94506658337514,39.11247329344532,417.6196429856841
-7.345601106174424,7.345601106174424,509.8693601022457,662.0,152.1306398977543,-152.1306398977543,39.67427228318525,422.6356751700101
-0.9873588316410518,0.9873588316410518,623.4103378433631,662.0,38.589662156636905,-38.589662156636905,17.783274347655553,202.30598761278125
-20.740054781284897,20.740054781284897,344.4460397874545,662.0,317.5539602125455,-317.5539602125455,73.24000395531955,652.2116011819011
-24.09583625382683,24.09583625382683,307.891612755494,662.0,354.108387244506,-354.108387244506,83.55610384699551,698.0621388705348
-6.1949605119382944,6.1949605119382944,526.8608878206102,662.0,135.13911217938983,-135.13911217938983,36.67769334690396,395.44210408693914
-32.165222160099574,32.165222160099574,224.1588525098912,662.0,437.8411474901088,-437.8411474901088,120.5125332408158,799.4858151816359
-9.266338650287384,9.266338650287384,483.0466354101403,662.0,178.9533645898597,-178.9533645898597,44.4358254669459,463.58845454835586
-21.21152485726363,21.21152485726363,339.234092775292,662.0,322.765907224708,-322.765907224708,74.59914872741662,658.8200698374045
-6.072961802183068,6.072961802183068,528.7121142035376,662.0,133.28788579646243,-133.28788579646243,36.350688205106806,392.40997593904797
-3.912124341449717,3.912124341449717,563.5923101804257,662.0,98.40768981957433,-98.40768981957433,30.092182212896738,332.048969103153
-0.5207963214677556,0.5207963214677556,636.9146632028791,662.0,25.08533679712093,-25.08533679712093,14.164277695110492,162.06922484805224
-11.530842596839165,11.530842596839165,453.268999820265,662.0,208.73100017973502,-208.73100017973502,49.868938967026374,506.84441161577513
-20.69561094339169,20.69561094339169,344.9387392550216,662.0,317.0612607449784,-317.0612607449784,73.11316333892123,651.5855740829554
-12.432638185224203,12.432638185224203,441.84645584518915,662.0,220.15354415481085,-220.15354415481085,52.019460504436594,522.9378789066773
-29.207361141927827,29.207361141927827,254.2727720004634,662.0,407.7272279995366,-407.7272279995366,103.7535976286293,763.5036546227893
36.818714825686925,36.818714825686925,246.38671781144512,662.0,415.6132821885549,-415.6132821885549,47.750956999899486,528.7888310676695
14.056599463105286,14.056599463105286,335.1140380552531,662.0,326.8859619447469,-326.8859619447469,52.224208718159154,527.9699207794276
-14.085478997024138,14.085478997024138,421.44010340714607,662.0,240.55989659285393,-240.55989659285393,55.98602692471539,551.1086587471536
-7.5886183475426545,7.5886183475426545,506.37836830639793,662.0,155.62163169360207,-155.62163169360207,40.29037298865807,428.0923505351193
-18.264066341104026,18.264066341104026,372.2862867599047,662.0,289.7137132400953,-289.7137132400953,66.46526046019036,616.4582865002682
-9.647642478747258,9.647642478747258,477.9087556120163,662.0,184.0912443879837,-184.0912443879837,45.35901553981725,471.2010576239435
-18.878778045930975,18.878778045930975,365.2965225887003,662.0,296.7034774112997,-296.7034774112997,68.09670847127941,625.5104000803865
-4.508153832024245,4.508153832024245,553.5118063750695,662.0,108.48819362493055,-108.48819362493055,31.928639553528807,350.20620430885765
14.001414774394618,14.001414774394618,276.0345965680618,662.0,385.9654034319382,-385.9654034319382,60.43692620439406,578.0338209795983
-4.485437396108339,4.485437396108339,553.8885665314541,662.0,108.1114334685459,-108.1114334685459,31.860542256761214,349.5393130515546
-27.52056719215847,27.52056719215847,271.7271944928362,662.0,390.2728055071638,-390.2728055071638,96.23789835283085,742.4087951742205
-9.29377437759391,9.29377437759391,482.67509412481485,662.0,179.32490587518515,-179.32490587518515,44.50242669347376,464.14123361676076
-1.476086186127446,1.476086186127446,611.3560442732631,662.0,50.64395572673686,-50.64395572673686,20.600470144749814,233.07256938677548
-2.390532269389226,2.390532269389226,591.735358148587,662.0,70.26464185141299,-70.26464185141299,24.72280228249655,277.03326639544946
-18.15243655618567,18.15243655618567,373.56150270253875,662.0,288.43849729746125,-288.43849729746125,66.17211036279915,614.8010102181835
-5.2448439495969295,5.2448439495969295,541.5725952309901,662.0,120.42740476900985,-120.42740476900985,34.06985306638954,370.91684372859737
-17.116909736532794,17.116909736532794,385.48156019891377,662.0,276.51843980108623,-276.51843980108623,63.494106571303554,599.2192338506319
-23.612495122764923,23.612495122764923,460.9680973077934,662.0,201.0319026922066,-201.0319026922066,55.1780297135615,549.7495148300605
-2.1578108910149747,2.1578108910149747,596.4678000523755,662.0,65.53219994762446,-65.53219994762446,23.766794765059913,266.9611108687024
58.170691590674586,58.170691590674586,108.8905324288533,662.0,553.1094675711468,-553.1094675711468,25.503026285113055,565.6657536932801
-35.28421219660929,35.28421219660929,193.00373956440134,662.0,468.99626043559863,-468.99626043559863,151.12908819874244,836.224041783008
-1.3882136345597047,1.3882136345597047,613.4175530939954,662.0,48.582446906004634,-48.582446906004634,20.138075494786357,228.06009948164368
-28.061357987177573,28.061357987177573,266.10739998817894,662.0,395.89260001182106,-395.89260001182106,98.5325660513988,749.221145530699
44.17005136769692,44.17005136769692,205.01076773117583,662.0,456.98923226882414,-456.98923226882414,45.4302159334454,538.3186536949253
-20.280162913421155,20.280162913421155,349.55616954640215,662.0,312.44383045359785,-312.44383045359785,71.93769374375368,645.707411127163
-9.267156097735505,9.267156097735505,483.0355610927637,662.0,178.96443890723629,-178.96443890723629,44.43781027031278,463.6049361407842
-28.114535469494506,28.114535469494506,265.55602951552726,662.0,396.44397048447274,-396.44397048447274,98.76363377369304,749.8884552523589
-16.341260157401194,16.341260157401194,394.523212753764,662.0,267.476787246236,-267.476787246236,61.53185198764415,587.285727037381
-6.011601861619625,6.011601861619625,529.647157764665,662.0,132.35284223533495,-132.35284223533495,36.1854284484046,390.87285795139013
-13.318013668613123,13.318013668613123,232.1960864715466,662.0,429.8039135284534,-429.8039135284534,93.35933431017341,714.2643925359337
-3.771554647542582,3.771554647542582,566.0337389405269,662.0,95.96626105947314,-95.96626105947314,29.642238244703996,327.5466880584621
-12.242453756080005,12.242453756080005,444.2372473384797,662.0,217.76275266152032,-217.76275266152032,51.56562327099635,519.5899103562302
-34.874477419276936,34.874477419276936,197.06442341838655,662.0,464.9355765816134,-464.9355765816134,145.2004240027452,831.4615060711645
-30.500502291019707,30.500502291019707,205.35948872478747,662.0,456.64051127521253,-456.64051127521253,128.5877795793349,806.2267285276099
-13.492520183887942,13.492520183887942,428.68775225631373,662.0,233.31224774368627,-233.31224774368627,54.55688269596857,541.1831607880631
-11.031169933793608,11.031169933793608,459.69683348761873,662.0,202.30316651238127,-202.30316651238127,48.67710061332719,497.6745586582531
-23.962800824753778,23.962800824753778,309.3181391362849,662.0,352.6818608637151,-352.6818608637151,83.11456900142078,696.2934639493271
-27.442430468811846,27.442430468811846,272.54109783503037,662.0,389.45890216496963,-389.45890216496963,95.9143065014487,741.4205186449425
-32.286088440214236,32.286088440214236,222.94063918804125,662.0,439.05936081195875,-439.05936081195875,121.34455378400426,800.9312279571955
31.966226526786826,31.966226526786826,122.3898655405478,662.0,539.6101344594522,-539.6101344594522,71.06679202213775,632.9656385637651
-5.760638338585216,5.760638338585216,533.5000300993967,662.0,128.49996990060333,-128.49996990060333,35.50369231316012,384.4982852665771
-0.010981148667399097,0.010981148667399097,660.098313912748,662.0,1.90168608725196,-1.90168608725196,3.8217672937311264,44.126357718150985
-0.016500793586457896,0.016500793586457896,659.5051273261644,662.0,2.49487267383563,-2.49487267383563,4.379650598606034,50.556689206239184
-9.285659378425816,9.285659378425816,482.7849588531039,662.0,179.2150411468961,-179.2150411468961,44.48273025404197,463.97781448752676
-13.31079436372974,13.31079436372974,430.9248299136938,662.0,231.07517008630617,-231.07517008630617,54.12049666492554,538.1022712410248
-35.69029539791837,35.69029539791837,188.98832872000145,662.0,473.01167127999855,-473.01167127999855,158.7429445051707,840.9262381742008
-16.402628058162087,16.402628058162087,393.80414701547767,662.0,268.19585298452233,-268.19585298452233,61.68588469359762,588.2385507949286
-2.40249312652597,2.40249312652597,591.496033438101,662.0,70.503966561899,-70.503966561899,24.770626033536345,277.5350598187101
-3.0254974792817797,3.0254974792817797,579.4813679562246,662.0,82.51863204377537,-82.51863204377537,27.11662888684193,301.8992989268053
24.41621358215012,24.41621358215012,146.7592933375476,662.0,515.2407066624523,-515.2407066624523,75.16276698375933,640.3317363909881
-21.28299973683,21.28299973683,338.44627742751845,662.0,323.55372257248155,-323.55372257248155,74.80742660654782,659.816800720072
-7.861541858412225,7.861541858412225,502.4941636224078,662.0,159.50583637759217,-159.50583637759217,40.97667380141186,434.1160316017955
-2.6324562531433835,2.6324562531433835,586.9624744319153,662.0,75.03752556808467,-75.03752556808467,25.667908915208326,286.9125612310443
-30.17989422951526,30.17989422951526,244.30524789672907,662.0,417.69475210327096,-417.69475210327096,108.64717015216534,775.4689110529165
-9.7032837744764,9.7032837744764,477.16357692990476,662.0,184.83642307009524,-184.83642307009524,45.493322789447156,472.29961330450215
-28.34672729282073,28.34672729282073,263.15111201532204,662.0,398.84888798467796,-398.84888798467796,99.78457654986106,752.7968713247813
-28.003350453195896,28.003350453195896,266.709101774388,662.0,395.290898225612,-395.290898225612,98.28165397536016,748.4927056908627
-27.53073258158269,27.53073258158269,271.62134374289644,662.0,390.37865625710356,-390.37865625710356,96.28013953370593,742.537292619294
-6.53630561988859,6.53630561988859,521.7347834956788,662.0,140.2652165043212,-140.2652165043212,37.58222057542341,403.76363933649134
-16.318673955872068,16.318673955872068,218.21274407185643,662.0,443.78725592814357,-443.78725592814357,101.44951753583946,737.0288015699342
-31.141587883474443,31.141587883474443,234.51365392476333,662.0,427.48634607523667,-427.48634607523667,114.02098951385513,787.1687810434395
-2.4017548873079897,2.4017548873079897,591.5107943332367,662.0,70.48920566676327,-70.48920566676327,24.767677779947164,277.5041308530289
-31.537704630095085,31.537704630095085,230.49857820890054,662.0,431.50142179109946,-431.50142179109946,116.42506679193933,791.951380707897
-8.105997559680434,8.105997559680434,499.0463269354144,662.0,162.9536730645856,-162.9536730645856,41.58681728326751,439.4225736102312
-31.007648082266908,31.007648082266908,235.87362795040661,662.0,426.1263720495934,-426.1263720495934,113.2352927961972,785.5468848104114
-35.56369559237605,35.56369559237605,190.23920586617317,662.0,471.76079413382683,-471.76079413382683,156.09018600346485,839.4621790456189
-1.0618158949693375,1.0618158949693375,621.4692754462446,662.0,40.53072455375536,-40.53072455375536,18.25744281372688,207.5212080000761
-34.33992375032867,34.33992375032867,202.37624529538667,662.0,459.62375470461336,-459.62375470461336,138.85900435372417,825.2202561844299
-32.218599777131345,32.218599777131345,223.6207450293592,662.0,438.3792549706408,-438.3792549706408,120.87804330592034,800.1243741455656
-1.3195360775644422,1.3195360775644422,615.0573163724063,662.0,46.94268362759374,-46.94268362759374,19.765160399802934,224.0065532043894
-2.979970052817645,2.979970052817645,580.3322474063051,662.0,81.6677525936949,-81.6677525936949,26.95365220331693,300.22306195354224
-3.4865586447026953,3.4865586447026953,431.8234477806759,662.0,230.1765522193241,-230.1765522193241,48.80916821409682,498.1857178720127
-22.563805386172824,22.563805386172824,324.4280289744994,662.0,337.5719710255006,-337.5719710255006,78.64862510450486,677.4604446779208
-23.781610886111707,23.781610886111707,311.2638327327038,662.0,350.7361672672962,-350.7361672672962,82.51821051301046,693.8785609684772
-7.5208591748408855,7.5208591748408855,507.34860824214053,662.0,154.65139175785947,-154.65139175785947,40.11908373763043,426.57993179372755
-7.735595238732583,7.735595238732583,504.28194515090416,662.0,157.71805484909584,-157.71805484909584,40.66066699354702,431.3496181240904
-30.951974859146876,30.951974859146876,236.43926523801235,662.0,425.56073476198765,-425.56073476198765,112.91252190487683,784.8720164303938
-33.632579335273036,33.632579335273036,209.43025811894182,662.0,452.5697418810582,-452.5697418810582,131.91644676296144,816.9116603811527
-25.037590124403742,25.037590124403742,297.8419783733373,662.0,364.1580216266627,-364.1580216266627,86.77653185219694,710.4785492560679
-27.856553900266107,27.856553900266107,175.1880061529904,662.0,486.8119938470096,-486.8119938470096,148.70624175840618,816.7856307913981
-35.50181177631945,35.50181177631945,190.85096833756023,662.0,471.14903166243977,-471.14903166243977,154.9007622253209,838.7459050812581
-5.221355687387739,5.221355687387739,541.9454681693443,662.0,120.05453183065572,-120.05453183065572,34.003399504066294,370.28173115227906
-4.533513731705789,4.533513731705789,553.0918548075908,662.0,108.90814519240917,-108.90814519240917,32.004499716217225,350.9485304943398
-33.76398116032521,33.76398116032521,208.11764373648484,662.0,453.88235626351513,-453.88235626351513,133.11266262712502,818.4595115001696
-18.30147410518632,18.30147410518632,371.85936641263487,662.0,290.14063358736513,-290.14063358736513,66.56370423278346,617.0127083603575
-0.7835532499845662,0.7835532499845662,628.9802484091229,662.0,33.01975159087715,-33.01975159087715,16.366831258746384,186.64516639318919
-34.13695311905403,34.13695311905403,204.39740872706773,662.0,457.6025912729323,-457.6025912729323,136.72940927502873,822.8420153632106
-20.067042282980356,20.067042282980356,351.9332870143366,662.0,310.0667129856634,-310.0667129856634,71.34160824142634,642.6732227404899
-34.85545199614264,34.85545199614264,195.56425623695142,662.0,466.43574376304855,-466.43574376304855,146.7414760938577,832.4694491256056
-8.614099896354587,8.614099896354587,207.04444921631688,662.0,454.9555507836831,-454.9555507836831,96.23066475788848,714.7466528782442
-32.788478537564416,32.788478537564416,217.88682299218115,662.0,444.1131770078189,-444.1131770078189,124.98399425895474,806.9195825652289
12.214480654011172,12.214480654011172,320.33867825474766,662.0,341.66132174525234,-341.66132174525234,55.29089488146156,547.1360344072856
-2.094826780562328,2.094826780562328,597.7750184036138,662.0,64.22498159638621,-64.22498159638621,23.49902777475038,264.1261809100018
61.77430526454176,61.77430526454176,103.01532242862389,662.0,558.9846775713761,-558.9846775713761,6.911239015500753,559.8704575638953
-3.7148289043699783,3.7148289043699783,567.0265303806048,662.0,94.97346961939525,-94.97346961939525,29.458609171556038,325.70329878649426
-2.640020343486319,2.640020343486319,586.8154457901326,662.0,75.18455420986743,-75.18455420986743,25.6967467518241,287.21275684045236
-20.65419309860246,20.65419309860246,345.39811092810487,662.0,316.60188907189513,-316.60188907189513,72.99515210377882,651.0016870970851
-2.9489678605223952,2.9489678605223952,580.9138949299715,662.0,81.08610507002845,-81.08610507002845,26.84199398312606,299.0732001522164
-22.78606005498344,22.78606005498344,322.01393632466323,662.0,339.98606367533677,-339.98606367533677,79.3378635638562,680.4818435491321
-14.253857396335041,14.253857396335041,419.3960223311866,662.0,242.6039776688134,-242.6039776688134,56.3935389409801,553.8929736705334
-14.826115837646775,14.826115837646775,412.4931009823126,662.0,249.50689901768737,-249.50689901768737,57.78514012735404,563.2487900816645
-14.526306880950928,14.526306880950928,416.1011841593004,662.0,245.89881584069963,-245.89881584069963,57.054733898575165,558.3675146009435
-4.025633950567964,4.025633950567964,561.6396710552735,662.0,100.36032894472646,-100.36032894472646,30.45046808422261,335.61917856684965
-0.520057103265762,0.520057103265762,636.9385957911769,662.0,25.06140420882309,-25.06140420882309,14.157217440625198,161.99004428814118
-32.48013771403506,32.48013771403506,220.98673161150603,662.0,441.013268388494,-441.013268388494,122.71423768233113,803.2479702923733
-3.2555035072676244,3.2555035072676244,575.2397566852393,662.0,86.76024331476071,-86.76024331476071,27.922926228932262,310.1549924640768
-30.198920514723508,30.198920514723508,244.1109148598805,662.0,417.8890851401195,-417.8890851401195,108.74789034934348,775.7016317465386
-14.236328219731327,14.236328219731327,419.60854199314207,662.0,242.39145800685793,-242.39145800685793,56.351076133836465,553.6037938673476
-15.724861334797463,15.724861334797463,401.7825601396848,662.0,260.2174398603152,-260.2174398603152,59.99522428720803,577.6285763972209
-1.7179590095266024,1.7179590095266024,605.869483175045,662.0,56.13051682495495,-56.13051682495495,21.79974151765595,245.99979827148996
-18.962734162865644,18.962734162865644,364.3460496292221,662.0,297.6539503707779,-297.6539503707779,68.32188317185465,626.7372356615273
-17.87448225095251,17.87448225095251,376.74483397093945,662.0,285.25516602906055,-285.25516602906055,65.44611330604475,610.655932233287
-6.064369744002685,6.064369744002685,528.8428845748209,662.0,133.1571154251791,-133.1571154251791,36.32757973787433,392.1952308103399
41.54472609981973,41.54472609981973,316.54956474340173,662.0,345.45043525659827,-345.45043525659827,38.586399252316404,459.1745349964413
-16.765627433103333,16.765627433103333,389.5639391372198,662.0,272.4360608627802,-272.4360608627802,62.6011851344922,593.8438073682146
-39.25091158971187,39.25091158971187,358.2586744340118,662.0,303.7413255659882,-303.7413255659882,84.5797058814035,722.3483917218733
-30.400923007880365,30.400923007880365,242.04922591443577,662.0,419.95077408556426,-419.95077408556426,109.8302507535626,778.1692799628006
-7.842852418829734,7.842852418829734,502.75895755075874,662.0,159.24104244924126,-159.24104244924126,40.929854520329506,433.7069377332729
-3.820981635614745,3.820981635614745,565.1722766467251,662.0,96.8277233532749,-96.8277233532749,29.80126108882579,329.14028953075353
-18.432323218413945,18.432323218413945,370.3676495164637,662.0,291.6323504835363,-291.6323504835363,66.9088843072153,618.9483454087281
-3.450736410052632,3.450736410052632,571.7092806550219,662.0,90.29071934497813,-90.29071934497813,28.586868829504553,316.90587299170255
-39.498047532733175,39.498047532733175,203.90611547000105,662.0,458.09388452999895,-458.09388452999895,151.73491823367422,847.1148842997849
-3.1428239338776014,3.1428239338776014,577.3060960667427,662.0,84.69390393325727,-84.69390393325727,27.53137108925098,306.153625734751
-3.1438109305697046,3.1438109305697046,577.2879011140964,662.0,84.71209888590363,-84.71209888590363,27.534828951706046,306.18902672478777
-29.605847582928728,29.605847582928728,250.1804896276462,662.0,411.81951037235376,-411.81951037235376,105.70112496989468,768.4230286485031
-35.946664202623566,35.946664202623566,186.45790079101553,662.0,475.5420992089845,-475.5420992089845,165.6171356031918,843.8858197824475
-1.9103551120270141,1.9103551120270141,601.6753889636959,662.0,60.32461103630408,-60.32461103630408,22.689570358197475,255.5204094942948
-41.65934559524333,41.65934559524333,345.1580740803907,662.0,316.8419259196093,-316.8419259196093,89.7295197981843,745.1313728107979
-29.32141143544637,29.32141143544637,253.10034771989902,662.0,408.899652280101,-408.899652280101,104.30337422734226,764.914033642872
-30.720383494277456,30.720383494277456,238.79445913578513,662.0,423.20554086421487,-423.20554086421487,111.5929045725722,782.060144741644
-13.400085448788525,13.400085448788525,429.82468746079087,662.0,232.17531253920913,-232.17531253920913,54.33483148154128,539.618419835322
-9.822658629086584,9.822658629086584,475.56865630414796,662.0,186.43134369585204,-186.43134369585204,45.78115524656202,474.6462606500471
-1.1386850131055657,1.1386850131055657,619.5100128801365,662.0,42.489987119863486,-42.489987119863486,18.72719207254458,212.67363074385736
-14.835923795234846,14.835923795234846,412.3753720544538,662.0,249.6246279455462,-249.6246279455462,57.80908765327476,563.4077390803322
