event_number,record_index,volume,pdg,pro,E0_keV,Eprime_k_keV,energy_transfer_E0_minus_Eprime_keV
3931,3,3,22,2013,662.0,262.00537039377497,399.99462960622503
3942,3,3,22,2013,662.0,188.85187584603992,473.1481241539601
3945,3,3,22,2013,662.0,223.88992389816744,438.11007610183253
3979,3,3,22,2013,662.0,190.57734819474737,471.4226518052526
3993,2,2,22,2013,662.0,309.769672466833,352.230327533167
3999,2,2,22,2013,662.0,194.8050721978271,467.1949278021729
4008,4,2,22,2013,662.0,259.60866285942467,402.39133714057533
4015,3,3,22,2013,662.0,415.96061427301305,246.03938572698695
4017,3,3,22,2013,662.0,367.1069551724684,294.8930448275316
4017,4,3,22,2013,662.0,164.700202237509,497.29979776249104
4023,3,3,22,2013,662.0,198.3268969477564,463.6731030522436
4023,5,2,22,2013,662.0,172.1094849433885,489.8905150566115
4026,3,3,22,2013,662.0,629.6615611428673,32.3384388571327
4039,4,2,22,2013,662.0,576.464694829639,85.53530517036097
4044,2,2,22,2013,662.0,224.23993143295164,437.7600685670484
4048,3,3,22,2013,662.0,197.83509229571166,464.16490770428834
4056,3,3,22,2013,662.0,621.4268590174221,40.57314098257791
4058,4,2,22,2013,662.0,468.0837986833404,193.91620131665962
4064,2,2,22,2013,662.0,640.6955480811271,21.304451918872928
4069,2,2,22,2013,662.0,427.9943446419571,234.00565535804287
4070,3,3,22,2013,662.0,527.1295789357423,134.8704210642577
4070,5,2,22,2013,662.0,335.63708081673104,326.36291918326896
4076,2,2,22,2013,662.0,309.57143096871346,352.42856903128654
4078,2,2,22,2013,662.0,234.31427881453135,427.68572118546865
4086,3,3,22,2013,662.0,552.3923587734488,109.60764122655121
4097,3,3,22,2013,662.0,418.86584017460126,243.13415982539874
4121,2,2,22,2013,662.0,589.4826814005601,72.51731859943993
4125,3,3,22,2013,662.0,517.4074067705867,144.5925932294133
4130,3,3,22,2013,662.0,185.94534365475383,476.05465634524614
4131,3,3,22,2013,662.0,228.39838138033164,433.60161861966833
4134,3,3,22,2013,662.0,338.2625711385374,323.7374288614626
4141,3,3,22,2013,662.0,502.4670613198785,159.5329386801215
4147,3,3,22,2013,662.0,192.62834605528775,469.37165394471225
4161,3,3,22,2013,662.0,467.331989004729,194.668010995271
4162,3,3,22,2013,662.0,479.08124985757917,182.91875014242083
4173,3,3,22,2013,662.0,444.6603543055302,217.33964569446982
4179,3,3,22,2013,662.0,613.4871710522692,48.51282894773078
4193,3,3,22,2013,662.0,346.99888348283264,315.00111651716736
4196,3,3,22,2013,662.0,579.7891706800186,82.21082931998137
4217,4,2,22,2013,662.0,613.0435300831788,48.95646991682122
4228,3,3,22,2013,662.0,450.9116923042429,211.08830769575712
4255,4,2,22,2013,662.0,196.2655014869168,465.73449851308317
4270,3,3,22,2013,662.0,492.61277222802374,169.38722777197626
4290,3,3,22,2013,662.0,242.86968419819587,419.13031580180416
4292,3,3,22,2013,662.0,504.85911322806675,157.14088677193325
4299,3,3,22,2013,662.0,427.5334254936597,234.4665745063403
4306,2,2,22,2013,662.0,202.4330491961982,459.5669508038018
4311,2,2,22,2013,662.0,405.34436822162314,256.65563177837686
4316,4,2,22,2013,662.0,645.3163350505316,16.68366494946838
4321,3,3,22,2013,662.0,651.3582211288244,10.641778871175575
4325,3,3,22,2013,662.0,403.16796878421326,258.83203121578674
4330,3,3,22,2013,662.0,603.6695129519067,58.330487048093346
4333,3,3,22,2013,662.0,303.88507353566916,358.11492646433084
4339,3,3,22,2013,662.0,293.96269619812267,368.03730380187733
4340,3,3,22,2013,662.0,508.280564803636,153.71943519636397
4348,3,3,22,2013,662.0,218.6913342140922,443.3086657859078
4353,3,3,22,2013,662.0,512.1638571375734,149.83614286242664
4358,3,3,22,2013,662.0,389.979458740285,272.020541259715
4377,3,3,22,2013,662.0,659.1379240706524,2.8620759293476112
4391,3,3,22,2013,662.0,285.0550373418364,376.9449626581636
4400,3,3,22,2013,662.0,243.6757650353806,418.3242349646194
4404,3,3,22,2013,662.0,513.048264766332,148.95173523366805
4415,4,2,22,2013,662.0,312.8149363419545,349.1850636580455
4422,3,3,22,2013,662.0,483.2756844691288,178.7243155308712
4427,3,3,22,2013,662.0,209.0267572223591,452.9732427776409
4430,4,2,22,2013,662.0,358.81444332995574,303.18555667004426
4440,3,3,22,2013,662.0,403.4760483119338,258.5239516880662
4462,3,3,22,2013,662.0,429.5623230872143,232.43767691278572
4470,3,3,22,2013,662.0,621.8071407298714,40.192859270128565
4508,3,3,22,2013,662.0,479.27900119118044,182.72099880881956
4546,3,3,22,2013,662.0,185.113717577012,476.88628242298796
4563,3,3,22,2013,662.0,465.0846928132397,196.9153071867603
4566,2,2,22,2013,662.0,567.5491736248929,94.45082637510711
4573,3,3,22,2013,662.0,413.2453297294382,248.7546702705618
4578,4,2,22,2013,662.0,324.70827106017157,337.29172893982843
4580,3,3,22,2013,662.0,459.288016852588,202.711983147412
4591,3,3,22,2013,662.0,479.4156464649496,182.5843535350504
4603,2,2,22,2013,662.0,336.9782793375915,325.0217206624085
4613,3,3,22,2013,662.0,581.7159454902835,80.2840545097165
4615,3,3,22,2013,662.0,480.72900715341365,181.27099284658635
4641,2,2,22,2013,662.0,239.88329814836604,422.11670185163393
4663,3,3,22,2013,662.0,214.5769772000622,447.4230227999378
4676,3,3,22,2013,662.0,215.33469697047465,446.6653030295254
4680,3,3,22,2013,662.0,616.3670287605404,45.63297123945961
4680,4,3,22,2013,662.0,265.04057150257574,396.95942849742426
4684,3,3,22,2013,662.0,363.04719471296283,298.95280528703717
4704,3,3,22,2013,662.0,497.57091465414567,164.42908534585433
4725,3,3,22,2013,662.0,442.72606138358105,219.27393861641895
4728,3,3,22,2013,662.0,583.5012180763633,78.49878192363667
4729,3,3,22,2013,662.0,453.9519705801173,208.0480294198827
4743,2,2,22,2013,662.0,341.6514232576209,320.3485767423791
4755,3,3,22,2013,662.0,207.4242742425215,454.5757257574785
4769,3,3,22,2013,662.0,581.9701249786499,80.02987502135011
4771,3,3,22,2013,662.0,416.90975871137226,245.09024128862774
4775,3,3,22,2013,662.0,571.9295976674548,90.0704023325452
4781,3,3,22,2013,662.0,461.0751533440064,200.92484665599358
4798,3,3,22,2013,662.0,653.489200954118,8.510799045881981
4801,3,3,22,2013,662.0,393.2252928944435,268.7747071055565
4805,3,3,22,2013,662.0,298.5077410261265,363.4922589738735
4811,3,3,22,2013,662.0,460.37040007646425,201.62959992353575
4811,4,3,22,2013,662.0,458.6395651113457,203.3604348886543
4816,3,3,22,2013,662.0,454.44980270559734,207.55019729440266
4822,3,3,22,2013,662.0,479.04318476130175,182.95681523869825
4822,4,3,22,2013,662.0,343.71766761823005,318.28233238176995
4836,3,3,22,2013,662.0,512.3728446790083,149.62715532099173
4853,4,2,22,2013,662.0,415.50193555185916,246.49806444814084
4858,3,3,22,2013,662.0,522.6358211698823,139.36417883011768
4862,3,3,22,2013,662.0,338.4141025560432,323.5858974439568
4866,2,2,22,2013,662.0,404.12659907870403,257.87340092129597
4868,3,3,22,2013,662.0,297.97573704880165,364.02426295119835
4868,5,2,22,2013,662.0,205.8391882204941,456.16081177950593
4897,2,2,22,2013,662.0,493.812106474692,168.18789352530803
4900,3,3,22,2013,662.0,307.6053770009276,354.3946229990724
4913,3,3,22,2013,662.0,645.6824645564033,16.31753544359674
4919,3,3,22,2013,662.0,598.4997815453048,63.50021845469519
4923,2,2,22,2013,662.0,209.83301758447342,452.1669824155266
4935,2,2,22,2013,662.0,251.21112585041766,410.78887414958234
4948,3,3,22,2013,662.0,448.45508774776516,213.54491225223484
4948,4,3,22,2013,662.0,348.41399525587576,313.58600474412424
4956,3,3,22,2013,662.0,209.53151006055117,452.46848993944883
4961,2,2,22,2013,662.0,213.61867618036715,448.3813238196328
4978,3,3,22,2013,662.0,232.79335920245313,429.20664079754687
4986,3,3,22,2013,662.0,290.26625722124686,371.73374277875314
4989,3,3,22,2013,662.0,224.58448978799683,437.41551021200314
4989,4,3,22,2013,662.0,222.1873385939219,439.81266140607806
4991,3,3,22,2013,662.0,555.1660368962553,106.83396310374474
5005,3,3,22,2013,662.0,342.651777503288,319.348222496712
5024,3,3,22,2013,662.0,304.67199804690534,357.32800195309466
5043,4,2,22,2013,662.0,445.611437256448,216.38856274355197
5046,3,3,22,2013,662.0,247.0028846161626,414.9971153838374
5049,2,2,22,2013,662.0,198.97957300470344,463.0204269952966
5064,3,3,22,2013,662.0,410.194083911719,251.80591608828098
5073,3,3,22,2013,662.0,602.9976182623808,59.0023817376192
5074,3,3,22,2013,662.0,657.4383814457306,4.561618554269444
5075,3,3,22,2013,662.0,457.4594101769793,204.5405898230207
5085,3,3,22,2013,662.0,282.2424172927788,379.7575827072212
5093,3,3,22,2013,662.0,602.8299097150425,59.170090284957496
5094,2,2,22,2013,662.0,647.0255737506064,14.97442624939356
5123,3,3,22,2013,662.0,510.0105857400112,151.9894142599888
5123,4,3,22,2013,662.0,181.86183199407543,480.13816800592457
5138,2,2,22,2013,662.0,607.404703223531,54.59529677646901
5138,4,3,22,2013,662.0,316.07277622653714,345.92722377346286
5156,3,3,22,2013,662.0,365.1920006549074,296.8079993450926
5171,3,3,22,2013,662.0,622.2661606352998,39.7338393647002
5182,3,3,22,2013,662.0,615.1180654974299,46.88193450257006
5184,3,3,22,2013,662.0,475.65722300986886,186.34277699013114
5187,3,3,22,2013,662.0,265.3541797633931,396.6458202366069
5192,4,2,22,2013,662.0,251.5109007156774,410.4890992843226
5204,3,3,22,2013,662.0,256.5786536639728,405.4213463360272
5205,3,3,22,2013,662.0,267.9444653195414,394.0555346804586
5222,3,3,22,2013,662.0,639.9223402879686,22.07765971203139
5225,3,3,22,2013,662.0,299.76086258290337,362.23913741709663
5241,4,2,22,2013,662.0,648.0420045632865,13.957995436713531
5245,3,3,22,2013,662.0,215.9759603410584,446.0240396589416
5249,3,3,22,2013,662.0,199.7486983312293,462.2513016687707
5249,11,3,22,2013,662.0,79.0652429879033,582.9347570120967
5254,3,3,22,2013,662.0,562.2338587548132,99.76614124518676
5303,3,3,22,2013,662.0,403.79904877751216,258.20095122248784
5304,3,3,22,2013,662.0,225.57890612327904,436.421093876721
5312,2,2,22,2013,662.0,310.8919047322284,351.1080952677716
5314,3,3,22,2013,662.0,378.64423769285617,283.35576230714383
5327,3,3,22,2013,662.0,288.51271553136934,373.48728446863066
5338,3,3,22,2013,662.0,470.4883372059094,191.51166279409063
5350,4,2,22,2013,662.0,293.6886336616785,368.3113663383215
5357,2,2,22,2013,662.0,545.5235019178918,116.47649808210815
5357,3,2,22,2013,662.0,351.5256864139619,310.4743135860381
5357,6,2,22,2013,662.0,225.6653824845503,436.33461751544974
5366,3,3,22,2013,662.0,239.03749409298666,422.96250590701334
5375,3,3,22,2013,662.0,363.9119284366557,298.0880715633443
5380,2,2,22,2013,662.0,585.9431056791864,76.05689432081363
5384,3,3,22,2013,662.0,336.44197909027525,325.55802090972475
5389,4,2,22,2013,662.0,256.3810941800092,405.6189058199908
5392,3,3,22,2013,662.0,226.50239806391804,435.497601936082
5396,3,3,22,2013,662.0,596.8055097085731,65.19449029142686
5426,3,3,22,2013,662.0,196.86944716419717,465.13055283580286
5440,3,3,22,2013,662.0,252.38395970119907,409.61604029880095
5448,3,3,22,2013,662.0,579.0321281739115,82.96787182608853
5449,3,3,22,2013,662.0,358.25957487430475,303.74042512569525
5465,4,2,22,2013,662.0,406.6831674906543,255.31683250934572
5467,3,3,22,2013,662.0,427.9184279302052,234.0815720697948
5472,4,2,22,2013,662.0,374.18834246977974,287.81165753022026
5473,3,3,22,2013,662.0,600.4603309285542,61.539669071445815
5483,3,3,22,2013,662.0,191.43782105005923,470.56217894994074
5483,4,3,22,2013,662.0,141.83289269596133,520.1671073040386
5486,3,3,22,2013,662.0,540.7616046859631,121.2383953140369
5498,3,3,22,2013,662.0,378.4914052324454,283.5085947675546
5498,4,3,22,2013,662.0,160.73684884236835,501.2631511576317
5501,4,2,22,2013,662.0,250.7429440981822,411.2570559018178
5507,3,3,22,2013,662.0,268.0259313628432,393.9740686371568
5511,3,3,22,2013,662.0,207.35749438540614,454.64250561459386
5525,3,3,22,2013,662.0,278.5469252840026,383.4530747159974
5529,3,3,22,2013,662.0,658.4963831110398,3.5036168889602095
5536,3,3,22,2013,662.0,553.2351394895217,108.76486051047834
5538,3,3,22,2013,662.0,519.1527833123193,142.84721668768066
5543,3,3,22,2013,662.0,450.61682978710115,211.38317021289885
5543,5,2,22,2013,662.0,410.5521994764323,251.4478005235677
5546,3,3,22,2013,662.0,513.2141330001723,148.7858669998277
5548,3,3,22,2013,662.0,211.3798148752305,450.6201851247695
5571,2,2,22,2013,662.0,207.11633404246354,454.88366595753644
5577,3,3,22,2013,662.0,210.10467712883798,451.895322871162
5578,3,3,22,2013,662.0,402.1699460706784,259.8300539293216
5579,3,3,22,2013,662.0,263.2593246349326,398.7406753650674
5597,3,3,22,2013,662.0,426.7237973411234,235.27620265887663
5597,4,3,22,2013,662.0,238.72840984917428,423.2715901508257
5627,3,3,22,2013,662.0,534.8421506268553,127.1578493731447
5633,3,3,22,2013,662.0,190.8578655451722,471.1421344548278
5670,4,2,22,2013,662.0,206.13587302247151,455.8641269775285
5683,3,3,22,2013,662.0,417.15835884186225,244.84164115813775
5695,3,3,22,2013,662.0,273.9999635769479,388.0000364230521
5699,3,3,22,2013,662.0,317.26868183038175,344.73131816961825
5710,4,2,22,2013,662.0,505.37007566100067,156.62992433899933
5718,3,3,22,2013,662.0,205.65071885105527,456.3492811489447
5736,3,3,22,2013,662.0,518.8274566388643,143.1725433611357
5744,3,3,22,2013,662.0,452.06598016002766,209.93401983997234
5745,3,3,22,2013,662.0,324.8216283339227,337.1783716660773
5769,4,2,22,2013,662.0,621.4116123504749,40.58838764952509
5778,3,3,22,2013,662.0,591.7026175930934,70.29738240690665
5796,3,3,22,2013,662.0,413.04809645963826,248.95190354036174
5807,4,2,22,2013,662.0,448.3145779356771,213.6854220643229
5825,3,3,22,2013,662.0,614.0629820897226,47.937017910277405
5831,3,3,22,2013,662.0,452.50550475134975,209.49449524865025
5835,3,3,22,2013,662.0,320.2075163530399,341.7924836469601
5840,3,3,22,2013,662.0,282.23448131747267,379.76551868252733
5871,3,3,22,2013,662.0,432.3410036752909,229.6589963247091
5877,3,3,22,2013,662.0,619.9512777434143,42.048722256585734
5879,4,2,22,2013,662.0,658.3225898477056,3.677410152294442
5904,3,3,22,2013,662.0,198.87787316968527,463.12212683031476
5906,3,3,22,2013,662.0,529.1469955703585,132.8530044296415
5912,2,2,22,2013,662.0,565.312676566925,96.687323433075
5912,5,2,22,2013,662.0,443.0183858869925,218.98161411300748
5920,4,2,22,2013,662.0,566.2674122402274,95.73258775977263
5927,2,2,22,2013,662.0,505.26387952261587,156.73612047738413
5934,3,3,22,2013,662.0,524.6169372050342,137.38306279496578
5951,3,3,22,2013,662.0,293.33849451583046,368.66150548416954
5952,3,3,22,2013,662.0,438.39603336788196,223.60396663211804
5955,2,2,22,2013,662.0,643.3701060328729,18.629893967127146
5986,3,3,22,2013,662.0,320.3185684421926,341.6814315578074
5995,3,3,22,2013,662.0,407.8798994398616,254.12010056013838
6009,3,3,22,2013,662.0,493.7689792319041,168.2310207680959
6011,3,3,22,2013,662.0,233.69093500477163,428.30906499522837
6033,3,3,22,2013,662.0,553.1890745401428,108.81092545985723
6040,3,3,22,2013,662.0,612.2987039356584,49.70129606434159
6040,4,3,22,2013,662.0,299.4154365834878,362.5845634165122
6064,3,3,22,2013,662.0,606.2841166559996,55.71588334400042
6070,3,3,22,2013,662.0,314.8400406708572,347.1599593291428
6076,3,3,22,2013,662.0,559.557859088618,102.44214091138201
6077,3,3,22,2013,662.0,216.89280190362138,445.1071980963786
6077,5,2,22,2013,662.0,127.60261414094809,534.397385859052
6087,3,3,22,2013,662.0,585.3192397753674,76.68076022463265
6089,3,3,22,2013,662.0,247.03033987159128,414.9696601284087
6099,3,3,22,2013,662.0,622.912271687295,39.08772831270505
6103,3,3,22,2013,662.0,320.687319869386,341.312680130614
6109,3,3,22,2013,662.0,568.7100009026931,93.28999909730692
6117,2,2,22,2013,662.0,596.5521189683582,65.44788103164183
6124,4,2,22,2013,662.0,546.9612954816488,115.03870451835121
6126,3,3,22,2013,662.0,587.3129847906079,74.68701520939214
6134,3,3,22,2013,662.0,205.74834485303072,456.25165514696926
6135,3,3,22,2013,662.0,246.63507815599417,415.36492184400583
6139,3,3,22,2013,662.0,557.9215796925363,104.07842030746372
6150,3,3,22,2013,662.0,415.6149853284186,246.38501467158142
6150,4,3,22,2013,662.0,409.4953706087734,252.50462939122662
6153,3,3,22,2013,662.0,343.0448469859146,318.9551530140854
6177,3,3,22,2013,662.0,472.206098959895,189.79390104010503
6202,3,3,22,2013,662.0,555.4330031885318,106.56699681146824
6205,3,3,22,2013,662.0,470.7930751338783,191.2069248661217
6218,2,2,22,2013,662.0,615.7957405116233,46.20425948837669
6230,3,3,22,2013,662.0,438.957262433026,223.04273756697398
6235,3,3,22,2013,662.0,313.8472069358745,348.1527930641255
6248,3,3,22,2013,662.0,192.66543969142924,469.33456030857076
6265,3,3,22,2013,662.0,624.2047750327037,37.79522496729635
6265,5,2,22,2013,662.0,315.03618015442294,346.96381984557706
6281,3,3,22,2013,662.0,213.95300987334488,448.04699012665515
6288,3,3,22,2013,662.0,285.6957715075568,376.3042284924432
6289,2,2,22,2013,662.0,410.34746840303,251.65253159697
6293,3,3,22,2013,662.0,631.1071256382306,30.892874361769373
6295,3,3,22,2013,662.0,299.2578799412851,362.7421200587149
6304,4,2,22,2013,662.0,646.9847289777161,15.015271022283855
6316,3,3,22,2013,662.0,209.16356031932352,452.83643968067645
6336,3,3,22,2013,662.0,659.0006753646524,2.999324635347648
6342,4,2,22,2013,662.0,544.1836978801919,117.81630211980814
6349,3,3,22,2013,662.0,606.2340923407753,55.765907659224695
6364,3,3,22,2013,662.0,343.3386634505215,318.6613365494785
6380,4,2,22,2013,662.0,409.93159715301766,252.06840284698234
6381,3,3,22,2013,662.0,511.5030190679481,150.49698093205188
6386,3,3,22,2013,662.0,535.189754838559,126.810245161441
6386,4,3,22,2013,662.0,402.743388511174,259.256611488826
6393,3,3,22,2013,662.0,236.48819095879725,425.51180904120275
6409,2,2,22,2013,662.0,356.680119888055,305.319880111945
6412,3,3,22,2013,662.0,475.66626834239275,186.33373165760725
6414,3,3,22,2013,662.0,300.7078044070217,361.2921955929783
6430,3,3,22,2013,662.0,412.0809608929846,249.9190391070154
6431,2,2,22,2013,662.0,352.7520618602115,309.2479381397885
6439,3,3,22,2013,662.0,309.6549543017199,352.3450456982801
6452,2,2,22,2013,662.0,386.8965544186066,275.1034455813934
6456,3,3,22,2013,662.0,253.41029141128578,408.5897085887142
6460,3,3,22,2013,662.0,324.5225647846798,337.4774352153202
6486,3,3,22,2013,662.0,480.81359497171144,181.18640502828856
6503,3,3,22,2013,662.0,392.71190485899433,269.28809514100567
6503,4,3,22,2013,662.0,362.82888102008195,299.17111897991805
6503,6,2,22,2013,662.0,236.338018604199,425.66198139580104
6516,3,3,22,2013,662.0,369.5487265097155,292.4512734902845
6525,3,3,22,2013,662.0,572.0678036852531,89.93219631474688
6528,2,2,22,2013,662.0,468.80878307557253,193.19121692442747
6569,3,3,22,2013,662.0,607.9498103301054,54.05018966989462
6576,3,3,22,2013,662.0,574.2396646959314,87.76033530406858
6596,3,3,22,2013,662.0,553.7620263444072,108.23797365559278
6600,3,3,22,2013,662.0,204.84388990169273,457.1561100983073
6612,3,3,22,2013,662.0,499.95376444751804,162.04623555248196
6615,3,3,22,2013,662.0,213.53720770957403,448.46279229042597
6632,3,3,22,2013,662.0,524.0813850512515,137.91861494874854
6632,4,3,22,2013,662.0,381.94559422903365,280.05440577096635
6636,3,3,22,2013,662.0,566.3981649181617,95.60183508183832
6645,3,3,22,2013,662.0,529.6857050597964,132.31429494020358
6645,4,3,22,2013,662.0,273.63186338968467,388.36813661031533
6650,3,3,22,2013,662.0,193.39639493034767,468.6036050696523
6661,3,3,22,2013,662.0,598.6134050638477,63.38659493615228
6673,3,3,22,2013,662.0,268.92703950030426,393.07296049969574
6685,4,2,22,2013,662.0,529.916900958104,132.08309904189605
6695,3,3,22,2013,662.0,281.9704319636986,380.0295680363014
6698,3,3,22,2013,662.0,428.58427543574356,233.41572456425644
6714,3,3,22,2013,662.0,594.2910076954782,67.70899230452176
6720,3,3,22,2013,662.0,583.1424686414864,78.8575313585136
6722,3,3,22,2013,662.0,301.2018131384379,360.7981868615621
