Q,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(1),J_3d(10),J_total_Zn
23.5,0.006520366870927665,0.001316103212254027,0.0006654895285778073,0.00020882472556128638,0.00010786877775175764,8.493333284179441e-06,3.2180606270468034e-06,0.020779906728302173
23.55,0.0064881655923430745,0.001309025363289177,0.0006578389040641628,0.00020769976401338556,0.00010659005912927939,8.447605988315343e-06,3.16403779221192e-06,0.020644890808350677
23.6,0.006456109942443198,0.0013019720753846475,0.0006502831203072005,0.00020657815780697605,0.00010532770701623041,8.402011092148372e-06,3.1109997465764255e-06,0.02051089933486029
23.650000000000002,0.006424199488840867,0.0012949435394301054,0.0006428209326517698,0.00020545995563728712,0.00010408149969873768,8.356550701435968e-06,3.0589271277686908e-06,0.020377922934600123
23.700000000000003,0.0063924337974453575,0.00128793993993488,0.0006354511133827035,0.00020434520478443524,0.00010285121856582101,8.311226861756386e-06,3.0078009817407933e-06,0.020245952339561415
23.75,0.006360812432509367,0.0012809614551277603,0.0006281724514922971,0.000203233951135499,0.00010163664806617296,8.266041559443685e-06,2.957602753576667e-06,0.020114978385550725
23.8,0.006329334956675501,0.0012740082570559808,0.0006209837524508533,0.0002021262392064401,0.00010043757566549254,8.220996722516496e-06,2.908314278520157e-06,0.019984992010804156
23.85,0.006298000931022283,0.0012670805116833867,0.0006138838379802653,0.00020102211216386587,9.925379180436899e-05,8.176094221600383e-06,2.8599177732174663e-06,0.01985598425462225
23.900000000000002,0.006266809915109676,0.0012601783789877587,0.0006068715458305925,0.0001999216118466267,9.808508985670894e-05,8.131335870843469e-06,2.8123958271684983e-06,0.0197279462560253
23.950000000000003,0.006235761467024113,0.0012533020130572896,0.0005999457295596042,0.0001988247787872445,9.69312660887033e-05,8.086723428825157e-06,2.7657313943818766e-06,0.01960086925242861
24.0,0.0062048551434230595,0.0012464515621862004,0.0005931052583152531,0.00019773165223316722,9.57921196183281e-05,8.042258599457728e-06,2.719907785228487e-06,0.01947474457833754
24.05,0.006174090499579084,0.0012396271689694843,0.0005863490166210432,0.0001966422701678452,9.466745237537408e-05,7.997943032880572e-06,2.6749086584885253e-06,0.019349563664061976
24.1,0.006143467089423474,0.0012328289703967743,0.0005796759041642649,0.00019555666933162595,9.355706906200091e-05,7.953778326346948e-06,2.630718013587234e-06,0.01922531803444991
24.150000000000002,0.006112984465589362,0.0012260570979453166,0.0005730848355870552,0.00019447488524246284,9.246077711380928e-05,7.909766025103025e-06,2.5873201830145214e-06,0.01910199930763982
24.200000000000003,0.00608264217945438,0.0012193116776720507,0.0005665747402802567,0.0001933969522164349,9.137838666142696e-05,7.865907623259083e-06,2.5446998249239077e-06,0.01897959919383159
24.25,0.0060524397811828595,0.0012125928303047852,0.0005601445621800389,0.0001923229033880748,9.030971049260323e-05,7.822204564652737e-06,2.502841915906287e-06,0.018858109494075657
24.3,0.006022376819767544,0.0012059006713324607,0.0005537932595672486,0.00019125277073050133,8.925456401480598e-05,7.778658243704e-06,2.4617317439341136e-06,0.018737522099080084
24.35,0.005992452843070866,0.0011992353110945018,0.0005475198048694626,0.00019018658507535525,8.821276521831749e-05,7.735270006262153e-06,2.4213549014718134e-06,0.018617828988035368
24.400000000000002,0.005962667397865737,0.0011925968548692433,0.0005413231844657012,0.00018912437613253456,8.718413463982225e-05,7.692041150444204e-06,2.381697278748203e-06,0.018499022227456544
24.450000000000003,0.005933020029875893,0.0011859854029614334,0.0005352023984937776,0.00018806617250972815,8.616849532648247e-05,7.648972927464905e-06,2.342745057186936e-06,0.018381093970042468
24.5,0.005903510283815781,0.0011794010507888081,0.0005291564606602491,0.00018701200173174562,8.516567280049595e-05,7.606066542458224e-06,2.304484702991028e-06,0.018264036453551964
24.55,0.005874137703429981,0.0011728438889677308,0.0005231843980529366,0.00018596189025964113,8.417549502413057e-05,7.563323155290156e-06,2.2669029608776193e-06,0.018147841999696462
24.6,0.005844901831532205,0.001166314003397902,0.0005172852509559868,0.0001849158635096309,8.319779236523125e-05,7.520743881362848e-06,2.229986847959293e-06,0.018032503013049105
24.650000000000002,0.005815802210043814,0.0011598114753461283,0.000511458072667438,0.00018387394587180173,8.223239756319286e-05,7.47832979240994e-06,2.193723647768264e-06,0.01791801197996978
24.700000000000003,0.005786838380031912,0.0011533363815291534,0.0005057019293192654,0.00018283616072861038,8.127914569539491e-05,7.4360819172830684e-06,2.158100904419949e-06,0.01780436146754608
24.75,0.005758009881746988,0.0011468887941955528,0.0005000158996998721,0.0001818025304731723,8.033787414409232e-05,7.394001242729502e-06,2.1231064169124515e-06,0.017691544122549797
24.8,0.005729316254660109,0.0011404687812066844,0.000494399075078995,0.00018077307652733914,7.9408422563757e-05,7.352088714160837e-06,2.0887282335586155e-06,0.01757955267040869
24.85,0.005700757037499702,0.0011340764061167042,0.0004888505590349999,0.00017974781935956467,7.849063284886599e-05,7.310345236412771e-06,2.054954646547403e-06,0.01746837991419344
24.900000000000002,0.005672331768287869,0.0011277117282516395,0.00048336946728453034,0.0001787267785025581,7.75843491021296e-05,7.268771674495862e-06,2.0217741866313746e-06,0.0173580187336194
24.950000000000003,0.005644039984376289,0.0011213748027875245,0.00047795492751448335,0.0001777099725707248,7.668941760315563e-05,7.227368854337297e-06,1.989175617937213e-06,0.01724846208406296
25.0,0.005615881222481683,0.0011150656808275984,0.00047260607921628445,0.00017669741927739415,7.580568677754394e-05,7.186137563513656e-06,1.9571479328962575e-06,0.01713970299559231
25.05,0.005587855018720847,0.001108784409478568,0.0004673220735224283,0.00017568913545183438,7.493300716640645e-05,7.145078551974622e-06,1.9256803472920964e-06,0.017031734572012378
25.1,0.005559960908645279,0.0011025310319259384,0.0004621020730452639,0.00017468513705605487,7.407123139630788e-05,7.104192532757706e-06,1.8947622954223952e-06,0.016924549989923716
25.150000000000002,0.00553219842727536,0.0010963055875084094,0.0004569452517179865,0.00017368543920139536,7.322021414962149e-05,7.0634801826939086e-06,1.86438342537212e-06,0.016818142497795088
25.200000000000003,0.005504567109134133,0.0010901081117913466,0.0004518507946378159,0.00017269005616490294,7.237981213529546e-05,7.022942143104387e-06,1.8345335943954772e-06,0.016712505415049598
25.25,0.005477066488280658,0.0010839386366393248,0.00044681789791132923,0.0001716990014054971,7.15498840600247e-05,6.982579020488116e-06,1.8052028644039035e-06,0.0166076321311641
25.3,0.005449696098342949,0.0010777971902877492,0.0004418457685019204,0.0001707122875799229,7.073029059982289e-05,6.942391387200541e-06,1.7763814975575221e-06,0.016503516104781676
25.35,0.005422455472550518,0.001071683797413561,0.0004369336240793634,0.000169729926558494,6.992089437199069e-05,6.902379782123308e-06,1.7480599519575866e-06,0.016400150862837096
25.400000000000002,0.005395344143766493,0.0010655984792050251,0.0004320806928714455,0.00016875192944062467,6.91215599074742e-05,6.862544711325027e-06,1.7202288774374107e-06,0.01629752999969483
25.450000000000003,0.005368361644519335,0.0010595412534306085,0.000427286213517649,0.00016777830657015283,6.833215362360953e-05,6.822886648713125e-06,1.6928791114494393e-06,0.016195647176299663
25.5,0.005341507507034158,0.0010535121345069543,0.00042254943492485317,0.00016680906755045435,6.755254379724846e-05,6.783406036676842e-06,1.666001675046121e-06,0.016094496119339555
25.55,0.005314781263263639,0.0010475111335659512,0.0004178696161250282,0.00016584422125934958,6.678260053826022e-05,6.744103286721366e-06,1.639587768952304e-06,0.015994070620420575
25.6,0.005288182444918548,0.0010415382585209105,0.00041324602613490065,0.00016488377586380368,6.602219576340538e-05,6.704978780093206e-06,1.6136287697269846e-06,0.015894364535253815
25.650000000000002,0.005261710583497864,0.0010355935141318487,0.0004086779438175579,0.00016392773883442093,6.527120317057614e-05,6.666032868396778e-06,1.588116226012208e-06,0.015795371782853986
25.700000000000003,0.005235365210318517,0.0010296769020698856,0.00040416465774597085,0.00016297611695973485,6.452949821339913e-05,6.627265874202304e-06,1.5630418548670571e-06,0.015697086344749568
25.75,0.005209145856544728,0.001023788420980762,0.00039970546606840857,0.00016202891636029511,6.379695807619581e-05,6.5886780916450515e-06,1.5383975381846796e-06,0.015599502264204333
25.8,0.005183052053216969,0.001017928066547481,0.00039529967637571786,0.0001610861425025523,6.30734616492957e-05,6.550269787015957e-06,1.5141753191903467e-06,0.015502613645450022
25.85,0.005157083331280547,0.0010120958315520839,0.00039094660557044853,0.00016014780021254257,6.23588895046987e-05,6.5120411993437265e-06,1.4903673990186313e-06,0.015406414652930104
25.900000000000002,0.005131239221613796,0.0010062917059365595,0.00038664557973779317,0.0001592138936893725,6.165312387208073e-05,6.473992540968418e-06,1.4669661333677766e-06,0.015310899510554313
25.950000000000003,0.005105519255055898,0.0010005156768628988,0.0003823959340183222,0.00015828442651850638,6.095604861513935e-05,6.436123998106603e-06,1.4439640292294383e-06,0.015216062500963882
26.0,0.005079922962434332,0.0009947677287722994,0.0003781970124824892,0.00015735940168485726,6.0267549208274444e-05,6.3984357314081595e-06,1.4213537416919921e-06,0.015121897964807295
26.05,0.005054449874591942,0.0009890478434435239,0.00037404816800688085,0.00015643882158568266,5.958751271359938e-05,6.360927876504735e-06,1.3991280708156447e-06,0.015028400300026343
26.1,0.0050290995224136536,0.0009833560000504246,0.00036994876215219323,0.0001555226880432878,5.8915827758279076e-05,6.32360054455e-06,1.3772799585776643e-06,0.014935563961152441
26.150000000000002,0.005003871436852806,0.000977692175218635,0.00036589816504290526,0.0001546110023175363,5.825238451218972e-05,6.286453822751701e-06,1.3558024858860354e-06,0.014843383458612887
26.200000000000003,0.004978765148957132,0.0009720563430814373,0.000361895755248631,0.0001537037651181712,5.7597074665896524e-05,6.2494877748956086e-06,1.3346888696599336e-06,0.014751853358047037
26.25,0.004953780189894378,0.000966448475334815,0.0003579409196671268,0.0001528009766169475,5.694979140894518e-05,6.21270244186144e-06,1.3139324599754295e-06,0.01466096827963219
26.3,0.004928916090977557,0.0009608685412916922,0.0003540330534089301,0.00015190263645957757,5.6310429408462484e-05,6.176097842130784e-06,1.2935267372748729e-06,0.014570722897419022
26.35,0.0049041723836898655,0.0009553165079353751,0.000350171559683611,0.00015100874377749215,5.5678884788062774e-05,6.139673972287162e-06,1.2734653096384718e-06,0.014481111938676468
26.400000000000002,0.004879548599709229,0.0009497923399721934,0.0003463558496876112,0.00015011929719941744,5.5055055107055164e-05,6.1034308075082565e-06,1.2537419101165733e-06,0.01439213018324586
26.450000000000003,0.004855044270932512,0.000944295999883355,0.00034258534249365064,0.0001492342948627707,5.443883933994819e-05,6.0673683020503825e-06,1.234350394121228e-06,0.014303772462904181
26.5,0.0048306589294993775,0.0009388274479760201,0.00033885946494168146,0.00014835373442487624,5.383013785624763e-05,6.031486389725298e-06,1.2152847368756463e-06,0.01421603366073633
26.55,0.004806392107815798,0.0009333866424335997,0.00033517765153136546,0.000147477613074003,5.3228852400543365e-05,5.995784984369401e-06,1.1965390309201707e-06,0.014128908710516197
26.6,0.004782243338577244,0.0009279735393652906,0.00033153934431605933,0.00014660592754022644,5.263488607288197e-05,5.960263980305438e-06,1.1781074836734608e-06,0.014042392596096515
26.650000000000002,0.004758212154791512,0.0009225880928548491,0.00032794399279828106,0.00014573867410611546,5.204814330942028e-05,5.924923252796737e-06,1.1599844150475728e-06,0.01395648035080723
26.700000000000003,0.004734298089801236,0.0009172302550086146,0.00032439105382664214,0.000144875848617247,5.146852986335682e-05,5.889762658494091e-06,1.1421642551156832e-06,0.013871167056862335
26.75,0.004710500677306061,0.0009118999760027887,0.0003208799914942235,0.00014401744649255,5.0895952786136995e-05,5.854782035875362e-06,1.1246415418312225e-06,0.013786447844775026
26.8,0.004686819451384479,0.0009065972041299774,0.0003174102770383748,0.00014316346273448007,5.033032040892816e-05,5.819981205677861e-06,1.1074109187972202e-06,0.013702317892781018
26.85,0.0046632539465153566,0.0009013218858450082,0.00031398138874192083,0.00014231389193902777,4.977154232436142e-05,5.785359971323625e-06,1.0904671330846985e-06,0.013618772426269974
26.900000000000002,0.004639803697599126,0.0008960739658100212,0.00031059281183575156,0.0001414687283055611,4.921952936853576e-05,5.750918119337626e-06,1.0738050330989501e-06,0.013535806717224805
26.950000000000003,0.004616468239978657,0.0008908533869388506,0.00030724403840277947,0.0001406279656465051,4.867419360328137e-05,5.716655419759018e-06,1.0574195664926075e-06,0.013453416083668833
27.0,0.004593247109459821,0.0008856600904406988,0.0003039345672832451,0.00013979159739685993,4.8135448298678486e-05,5.6825716265455195e-06,1.0413057781244093e-06,0.013371595889120636
27.05,0.004570139842331721,0.0008804940158631118,0.00030066390398135104,0.00013895961662355912,4.760320791582799e-05,5.648666477970924e-06,1.0254588080625956e-06,0.013290341542056425
27.1,0.004547145975386631,0.0008753551011342673,0.0002974315605732085,0.00013813201603467094,4.707738808987081e-05,5.61493969701597e-06,1.0098738896319195e-06,0.013209648495379964
27.150000000000002,0.004524265045939612,0.0008702432826045765,0.00029423705561607537,0.00013730878798844318,4.655790561325193e-05,5.581390991752536e-06,9.94546347503244e-07,0.013129512245899762
27.200000000000003,0.0045014965918478275,0.0008651584950876133,0.0002910799140588702,0.00013648992450219444,4.604467841922617e-05,5.548020055721231e-06,9.794715958247476e-07,0.01304992833381354
27.25,0.0044788401515295515,0.0008601006719003749,0.00028795966715394354,0.0001356754172610535,4.553762556560213e-05,5.514826568302546e-06,9.646451363937861e-07,0.012970892342199777
27.3,0.004456295263982874,0.0008550697449028824,0.0002848758523700887,0.00013486525762654812,4.5036667218720866e-05,5.481810195081574e-06,9.500625568684588e-07,0.012892399896516315
27.35,0.004433861468804116,0.000850065644537132,0.00028182801330677726,0.0001340594366450462,4.454172463766646e-05,5.448970588206438e-06,9.357195290179846e-07,0.012814446664105842
27.400000000000002,0.004411538306205944,0.0008450882998653982,0.0002788156996095985,0.00013325794505605006,4.4052720158704525e-05,5.416307386740442e-06,9.216118070109764e-07,0.012737028353708194
27.450000000000003,0.004389325317035187,0.0008401376386079024,0.0002758384668868895,0.0001324607733003464,4.356957717994603e-05,5.383820217008075e-06,9.077352257407566e-07,0.012660140714979309
27.5,0.0043672220427903715,0.0008352135871798524,0.0002728958766275372,0.00013166791152801363,4.3092220146233044e-05,5.351508692934931e-06,8.940856991868612e-07,0.012583779538016834
27.55,0.004345228025638962,0.0008303160707278578,0.0002699874961199368,0.00013087934960628807,4.2620574534243086e-05,5.319372416381619e-06,8.806592188119e-07,0.012507940652892176
27.6,0.004323342808434323,0.0008254450131657356,0.0002671128983720917,0.00013009507712729172,4.215456683780952e-05,5.2874109774717515e-06,8.674518519929758e-07,0.012432619929188982
27.650000000000002,0.004301565934732393,0.000820600337209705,0.00026427166203283616,0.0001293150834156224,4.169412455345429e-05,5.255623954914083e-06,8.544597404868574e-07,0.012357813275547878
27.700000000000003,0.004279896948808084,0.0008157819644129857,0.0002614633713141679,0.00012853935753580884,4.1239176166130385e-05,5.22401091631888e-06,8.416790989281508e-07,0.012283516639217467
27.75,0.004258335395671402,0.0008109898151998036,0.00025868761591467366,0.0001277678882996322,4.078965113517101e-05,5.192571418508604e-06,8.291062133597103e-07,0.012209726005611356
27.8,0.004236880821083285,0.0008062238088988118,0.0002559439909440318,0.0001270006642733156,4.0345479880442276e-05,5.161305007822971e-06,8.167374397945533e-07,0.012136437397871258
27.85,0.00421553277157119,0.0008014838637759366,0.0002532320968485799,0.0001262376737845846,3.990659376869704e-05,5.1302112204184886e-06,8.045692028085769e-07,0.012063646876436006
27.900000000000002,0.004194290794444391,0.0007967698970666521,0.00025055153933792817,0.00012547890492959853,3.9472925100126316e-05,5.099289582562521e-06,7.925979941633586e-07,0.011991350538616368
27.950000000000003,0.00417315443780902,0.0007920818250076935,0.00024790192931260763,0.00012472434557975618,3.904440709510602e-05,5.068539610921975e-06,7.808203714583739e-07,0.011919544518175649
28.0,0.004152123250582842,0.0007874195628682155,0.00024528288279273663,0.00012397398338837674,3.862097388113598e-05,5.037960812846685e-06,7.692329568119601e-07,0.011848224984915919
28.05,0.004131196782509768,0.0007827830249804018,0.00024269402084769133,0.00012322780579725754,3.820256047996839e-05,5.00755268664754e-06,7.578324355703729e-07,0.011777388144269811
28.1,0.004110374584174115,0.0007781721247695367,0.0002401349695267682,0.00012248580004311152,3.778910279492342e-05,4.977314721869489e-06,7.466155550443146e-07,0.011707030236897861
28.150000000000002,0.004089656207014604,0.0007735867747835405,0.00023760535979082148,0.00012174795316388446,3.738053759838865e-05,4.947246399559428e-06,7.355791232722968e-07,0.01163714753829116
28.200000000000003,0.004069041203338104,0.0007690268867219803,0.00023510482744486426,0.00012101425200495513,3.69768025195002e-05,4.9173471925290945e-06,7.247200078102483e-07,0.011567736358379425
28.25,0.004048529126333133,0.0007644923714645606,0.0002326330130716186,0.00012028468322521919,3.657783603200276e-05,4.887616565613015e-06,7.140351345467717e-07,0.01149879304114425
28.3,0.004028119530083096,0.0007599831390991014,0.00023018956196600092,0.00011955923330305878,3.6183577442285796e-05,4.8580539759215826e-06,7.035214865434707e-07,0.011430313964237514
28.35,0.004007811969579297,0.0007554990989490128,0.00022777412407053166,0.00011883788854219991,3.579396687759381e-05,4.828658873089356e-06,6.931761028997969e-07,0.011362295538604949
28.400000000000002,0.003987606000733694,0.0007510401596002687,0.00022538635391165289,0.00011812063507745837,3.5408945274407635e-05,4.799430699518615e-06,6.829960776418511e-07,0.01129473420811466
28.450000000000003,0.003967501180391411,0.0007466062289278897,0.00022302591053694368,0.00011740745888037654,3.50284543669946e-05,4.770368890618269e-06,6.729785586346163e-07,0.011227626449190568
28.5,0.003947497066343025,0.0007421972141219419,0.00022069245745321957,0.0001166983457647526,3.4652436676125116e-05,4.741472875038186e-06,6.631207465170936e-07,0.011160968770450756
28.55,0.003927593217336601,0.0007378130217130551,0.00021838566256550287,0.00011599328139206336,3.428083549795303e-05,4.7127420748989905e-06,6.534198936598274e-07,0.011094757712350571
28.6,0.003907789193089509,0.0007334535575974733,0.00021610519811685405,0.00011529225127678302,3.3913594893057855e-05,4.684175906017438e-06,6.438733031443321e-07,0.01102898984683048
28.650000000000002,0.0038880845543,0.0007291187270616363,0.00021385074062904867,0.00011459524079159858,3.3550659675645905e-05,4.655773778127388e-06,6.344783277639187e-07,0.010963661776968532
28.700000000000003,0.0038684788626585547,0.0007248084348063054,0.00021162197084409023,0.00011390223517252411,3.319197540290856e-05,4.627535095096473e-06,6.252323690454543e-07,0.010898770136637407
28.75,0.0038489716808590107,0.0007205225849702361,0.00020941857366654662,0.0001132132195239152,3.283748836453508e-05,4.599459255138525e-06,6.161328762915902e-07,0.010834311590166007
28.8,0.0038295625726094576,0.0007162610811534047,0.00020724023810669726,0.00011252817882338492,3.248714557237776e-05,4.571545651021804e-06,6.071773456429981e-07,0.010770282832005418
28.85,0.003810251102642923,0.000712023826439798,0.0002050866572244822,0.00011184709792662342,3.214089475026743e-05,4.5437936702731365e-06,5.983633191601839e-07,0.010706680586399335
28.900000000000002,0.0037910368367278287,0.000707810723419768,0.0002029575280742385,0.00011116996157212182,3.1798684323976727e-05,4.516202695377978e-06,5.896883839244306e-07,0.01064350160705873
28.950000000000003,0.0037719193416782338,0.0007036216742119605,0.00020085255165021504,0.00011049675438580254,3.1460463411329343e-05,4.488772103976498e-06,5.811501711574609e-07,0.010580742676840787
29.0,0.003752898185363867,0.0006994565804848245,0.00019877143283285396,0.00010982746088555729,3.112618181245292e-05,4.461501269055742e-06,5.727463553594004e-07,0.010518400607432043
29.05,0.003733972936719936,0.0006953153434777043,0.00019671388033582716,0.00010916206548569392,3.079579000017345e-05,4.434389559137913e-06,5.644746534646369e-07,0.010456472239035591
29.1,0.0037151431657567466,0.0006911978640215283,0.00019467960665381926,0.00010850055250129434,3.046923911054947e-05,4.407436338464878e-06,5.563328240151911e-07,0.01039495444006243
29.150000000000002,0.0036964084435690955,0.0006871040425590906,0.00019266832801104368,0.00010784290615248391,3.014648093354347e-05,4.380640967178906e-06,5.483186663512019e-07,0.010333844106826733
29.200000000000003,0.0036777683423454667,0.0006830337791649394,0.00019067976431048317,0.00010718911056861441,2.9827467903828934e-05,4.354002801499739e-06,5.404300198181583e-07,0.010273138163245097
29.25,0.0036592224353770263,0.0006789869735648744,0.00018871363908384432,0.00010653914979236179,2.9512153091730883e-05,4.327521193898035e-06,5.326647629905108e-07,0.010212833560539676
29.3,0.0036407702970664086,0.0006749635251550579,0.00018676967944221477,0.00010589300778373981,2.920049019429784e-05,4.301195493265246e-06,5.250208129112985e-07,0.010152927276945133
29.35,0.0036224115029363188,0.000670963333020751,0.00018484761602741547,0.00010525066842403159,2.8892433526503667e-05,4.27502504508e-06,5.174961243474522e-07,0.010093416317419354
29.400000000000002,0.0036041456296379243,0.0006669862959546723,0.00018294718296403507,0.00010461211551963946,2.858793801257686e-05,4.2490091915710166e-06,5.100886890604177e-07,0.010034297713357888
29.450000000000003,0.003585972254959061,0.0006630323124749922,0.00018106811781213914,0.0001039773328058553,2.8286959177455845e-05,4.223147271876641e-06,5.027965350917749e-07,0.00997556852231206
29.5,0.0035678909578322456,0.0006591012808429645,0.0001792101615206435,0.0001033463039505521,2.7989453138368268e-05,4.197438622201043e-06,4.956177260635236e-07,0.009917225827710633
29.55,0.0035499013183424946,0.0006551930990802,0.000177373058381342,0.0001027190125577982,2.7695376596532335e-05,4.17188257596712e-06,4.885503604927163e-07,0.009859266738585093
29.6,0.003532002917734967,0.0006513076649855927,0.000175556555983581,0.0001020954421713958,2.7404686828978803e-05,4.1464784639661964e-06,4.815925711201297e-07,0.009801688389298402
29.650000000000002,0.0035141953384224094,0.0006474448761518972,0.00017376040516956895,0.00010147557627834435,2.7117341680491346e-05,4.121225614504518e-06,4.747425242526607e-07,0.009744487939277199
29.700000000000003,0.0034964781639924263,0.0006436046299819676,0.00017198435999031387,0.0001008593983122306,2.683329955566392e-05,4.0961233535466505e-06,4.6799841911916265e-07,0.0096876625727474
29.75,0.003478850979214567,0.0006397868237046613,0.0001702281776621792,0.0001002468916565463,2.655251941107329e-05,4.0711710048558e-06,4.61358487239423e-07,0.009631209498473169
29.8,0.003461313370047228,0.0006359913543904115,0.00016849161852404846,9.963803964793469e-05,2.627496074756492e-05,4.046367890131108e-06,4.5482099180599636e-07,0.009575125949499151
29.85,0.0034438649236443923,0.0006322181189664787,0.00016677444599509205,9.903282557936736e-05,2.600058360265086e-05,4.021713329141997e-06,4.483842270786248e-07,0.009519409182896005
29.900000000000002,0.0034265052283621823,0.0006284670142318794,0.000165076426533125,9.843123270325206e-05,2.5729348543017612e-05,3.997206639859586e-06,4.42046517790964e-07,0.009464056479509111
29.950000000000003,0.003409233873765244,0.0006247379368720014,0.0001633973295935492,9.783324423447308e-05,2.5461216657142597e-05,3.972847138585244e-06,4.358062185693555e-07,0.009409065143710453
30.0,0.003392050450632963,0.0006210307834729105,0.0001617369275888709,9.723884335336523e-05,2.519614954801757e-05,3.948634140076324e-06,4.2966171336338456e-07,0.009354432503153595
30.05,0.003374954550965504,0.0006173454505353507,0.0001600949958487851,9.664801320862223e-05,2.4934109325977306e-05,3.924566957669124e-06,4.236114148879701e-07,0.009300155908531746
30.1,0.003357945767989699,0.0006136818344884475,0.00015847131258082018,9.60607369201414e-05,2.4675058601632292e-05,3.90064490339914e-06,4.176537640767435e-07,0.009246232733338855
30.150000000000002,0.0033410236961647546,0.0006100398317031135,0.00015686565883153234,9.547699758180482e-05,2.4418960478903475e-05,3.876867288118625e-06,4.117872295464661e-07,0.009192660373633664
30.200000000000003,0.003324187931187808,0.0006064193385051658,0.0001552778184482442,9.48967782641986e-05,2.4165778548157915e-05,3.85323342161153e-06,4.0601030707225633e-07,0.009139436247806703
30.25,0.0033074380699993186,0.0006028202511881567,0.00015370757804131877,9.432006201727131e-05,2.39154768794437e-05,3.829742612705857e-06,4.0032151907339316e-07,0.009086557796350215
30.3,0.003290773710788297,0.000599242466025923,0.0001521547269469607,9.374683187293224e-05,2.366802001582261e-05,3.8063941693834743e-06,3.947194141094671e-07,0.009034022481630866
30.35,0.00327419445299739,0.0005956858792848616,0.00015061905719053914,9.317707084759119e-05,2.3423372966799317e-05,3.7831873988874418e-06,3.892025663866655e-07,0.008981827787665358
30.400000000000002,0.003257699897327796,0.0005921503872359303,0.00014910036345042218,9.261076194464005e-05,2.3181501201845398e-05,3.760121607826877e-06,3.8376957527396724e-07,0.008929971219898731
30.450000000000003,0.003241289645744039,0.0005886358861663824,0.0001475984430223176,9.204788815687782e-05,2.2942370644016958e-05,3.7371961022794197e-06,3.7841906482904225e-07,0.008878450304985455
30.5,0.0032249633014785855,0.0005851422723912384,0.00014611309578411194,9.148843246887957e-05,2.2705947663664454e-05,3.714410187891331e-06,3.7314968333364823e-07,0.008827262590573186
30.55,0.0032087204690363124,0.0005816694422644985,0.0001446441241612002,9.093237785931062e-05,2.2472199072233244e-05,3.6917631699752586e-06,3.6796010283832044e-07,0.008776405645089178
30.6,0.003192560754198835,0.0005782172921901011,0.00014319133309230084,9.037970730318704e-05,2.224109211615379e-05,3.669254353605743e-06,3.628490187161633e-07,0.008725877057529348
30.650000000000002,0.0031764837640286814,0.0005747857186326311,0.00014175452999574706,8.983040377408291e-05,2.2012594470819818e-05,3.6468830437124574e-06,3.578151492255443e-07,0.008675674437249871
30.700000000000003,0.0031604891068733286,0.0005713746181277814,0.000140333524736249,8.928445024628566e-05,2.178667423465347e-05,3.6246485451712563e-06,3.528572350815069e-07,0.008625795413761366
30.75,0.003144576392369095,0.0005679838872925735,0.0001389281295921198,8.874182969690048e-05,2.156329992325598e-05,3.6025501628930657e-06,3.479740390357169e-07,0.008576237636525536
30.8,0.0031287452314448915,0.0005646134228353384,0.00013753815922295815,8.820252510790431e-05,2.134244046364259e-05,3.5805872019106376e-06,3.4316434546475956e-07,0.008526998774754341
30.85,0.003112995236325841,0.0005612631215654665,0.00013616343063778253,8.766651946815085e-05,2.1124065188560712e-05,3.5587589674632377e-06,3.384269599666187e-07,0.00847807651721157
30.900000000000002,0.0030973260205367564,0.0005579328804029244,0.00013480376316360852,8.713379577532696e-05,2.090814383088975e-05,3.537064765079268e-06,3.3376070896515706e-07,0.008429468572016815
30.950000000000003,0.0030817371989054834,0.0005546225963875477,0.00013345897841446453,8.660433703786164e-05,2.0694646518121634e-05,3.5155039006568866e-06,3.2916443932243503e-07,0.00838117266645184
31.0,0.003066228387566117,0.0005513321666881104,0.00013212890026083888,8.607812627678833e-05,2.048354376692079e-05,3.4940756805426563e-06,3.2463701795870207e-07,0.008333186546769261
31.05,0.0030507992039620767,0.0005480614886111759,0.000130813354799552,8.555514652756131e-05,2.0274806477762314e-05,3.472779411608244e-06,3.201773314798987e-07,0.008285507978003528
31.1,0.0030354492668490662,0.0005448104596097344,0.00012951217032404879,8.503538084182741e-05,2.0068405929647387e-05,3.4516144013252346e-06,3.157842858125151e-07,0.00823813474378421
31.150000000000002,0.003020178196297894,0.0005415789772916277,0.0001282251772951032,8.451881228915317e-05,1.9864313774894527e-05,3.430579957838061e-06,3.114568058456479e-07,0.008191064646151469
31.200000000000003,0.0030049856136971733,0.0005383669394277673,0.00012695220831193102,8.40054239587089e-05,1.966250203400576e-05,3.409675390035111e-06,3.0719383508010833e-07,0.00814429550537379
31.25,0.0029898711417558994,0.0005351742439601488,0.00012569309808370388,8.349519896091014e-05,1.9462943090606542e-05,3.388900007618031e-06,3.029943352844332e-07,0.00809782515976786
31.3,0.0029748344045058966,0.0005320007890096645,0.00012444768340145895,8.298812042901717e-05,1.9265609686458257e-05,3.368253121169259e-06,2.9885728615765387e-07,0.008051651465520575
31.35,0.0029598750273041575,0.0005288464728837221,0.00012321580311039959,8.248417152069381e-05,1.907047491654244e-05,3.347734042217838e-06,2.947816849986868e-07,0.008005772296513222
