event_number,record_index,volume,pdg,pro,E0_keV,Eprime_k_keV,Et_keV,theta_deg,q_gamma_keV_c,Q_keV_c,Q_signed_au,Q_absolute_au
1243,3,3,22,2013,662.0,505.7822717301753,156.2177282698247,40.39563540238206,429.0199952949723,-28.44114299889275,-7.630330956031515,7.630330956031515
1245,3,3,22,2013,662.0,249.64915735214706,412.3508426478529,105.96001647133374,769.0610376905483,-110.54539898299606,-29.657668116209255,29.657668116209255
1246,3,3,22,2013,662.0,188.46330280180996,473.53669719819004,159.967042143523,841.5405372410296,-133.22945322308703,-35.74345873591827,35.74345873591827
1271,3,3,22,2013,662.0,578.9905206400529,83.00947935994714,27.21045139849724,302.8631384120733,-11.375423135135165,-3.051854958478922,3.051854958478922
1272,3,3,22,2013,662.0,217.73458407373508,444.26541592626495,125.09874756615622,807.0997747281144,-122.27161837334056,-32.80363643453057,32.80363643453057
1274,3,3,22,2013,662.0,418.88373271059976,243.11626728940024,56.49598877029661,554.5897714500651,-53.28712543032369,-14.296134397438331,14.296134397438331
1283,3,3,22,2013,662.0,364.49493774423223,297.50506225576777,68.28655617930565,626.5451197896024,-70.63227428576434,-18.9495769912819,18.9495769912819
1284,3,3,22,2013,662.0,440.0725779057746,221.9274220942254,52.357546044183174,525.4151903551196,-46.86893125636523,-12.57422942022687,12.57422942022687
1302,3,3,22,2013,662.0,550.0153261860925,111.98467381390753,32.558901948842866,356.3546824168748,-17.595283100487155,-4.7205498501594025,4.7205498501594025
1306,3,3,22,2013,662.0,627.3767422572344,34.623257742765645,16.78387668473199,191.26856487966484,-3.133537648421773,-0.8406810275372442,0.8406810275372442
1308,3,3,22,2013,662.0,570.9013724433685,91.09862755663153,28.737962328020345,318.4361140175077,-13.030496514659562,-3.49588625647494,3.49588625647494
1310,3,3,22,2013,662.0,545.3135831945175,116.68641680548251,33.402049361867135,364.5119798658438,-18.676293568630097,-5.010568702045431,5.010568702045431
1311,3,3,22,2013,662.0,435.91547418317305,226.08452581682695,53.15455160917631,531.1987437243713,-48.11167247044082,-12.907638199067662,12.907638199067662
1314,3,3,22,2013,662.0,198.26367314173496,463.73632685826504,143.65554065490315,830.0535500508084,-129.5400579213471,-34.753649459230644,34.753649459230644
1325,3,3,22,2013,662.0,237.88579483255677,424.11420516744323,112.09746895965542,783.1453582426266,-114.83943086854045,-30.809692295537467,30.809692295537467
1356,3,3,22,2013,662.0,579.3203374028659,82.6796625971341,27.14742439577946,302.2157532951957,-11.309381279728656,-3.0341369218401817,3.0341369218401817
1356,4,3,22,2013,662.0,410.5388390866565,251.46116091334352,55.526989296905754,546.9233351997248,-38.517124266756525,-10.33356520310688,10.33356520310688
1357,3,3,22,2013,662.0,503.75998410287656,158.24001589712344,40.75290517455305,432.1583667068675,-28.970349294280286,-7.7723090466441,7.7723090466441
1366,3,3,22,2013,662.0,443.53367193720084,218.46632806279916,51.69896671180036,520.5762648458227,-45.84060344624298,-12.298344533222526,12.298344533222526
1372,3,3,22,2013,662.0,208.21325640108148,453.7867435989185,133.02423301447178,818.3467916287717,-125.81549870878104,-33.75440623407891,33.75440623407891
1373,3,3,22,2013,662.0,314.2971024927376,347.7028975072624,81.60162524671205,690.1078960532558,-87.59249650238718,-23.49974955662883,23.49974955662883
1379,3,3,22,2013,662.0,565.8502146368559,96.14978536314413,29.676140433793908,327.8866454431773,-14.097206683046599,-3.782068552990733,3.782068552990733
1387,3,3,22,2013,662.0,307.10625541967323,354.89374458032677,83.80076919857159,699.0351945610299,-90.08759305243173,-24.16914643863296,24.16914643863296
1391,3,3,22,2013,662.0,454.29011135958626,207.70988864041374,49.67877999862812,505.39336285902954,-42.682540177609944,-11.451083650609796,11.451083650609796
1415,3,3,22,2013,662.0,340.01405767349104,321.98594232650896,74.39369286393058,657.8327129173707,-78.7998552601306,-21.140816138985183,21.140816138985183
1425,3,3,22,2013,662.0,421.8788656412913,240.12113435870867,55.89881643134139,550.5101588674275,-52.36745841371932,-14.049401567245443,14.049401567245443
1428,3,3,22,2013,662.0,455.1624564015036,206.83754359849638,49.51657861706217,504.15204858621587,-42.428984128881076,-11.383058375824595,11.383058375824595
1434,3,3,22,2013,662.0,323.23122910876776,338.76877089123224,78.98923366290742,678.9589276724145,-84.51434758260292,-22.67392849202467,22.67392849202467
1438,3,3,22,2013,662.0,511.58159315832984,150.41840684167016,39.37227173169738,419.944021265747,-26.938553782078458,-7.227208865765888,7.227208865765888
1448,3,3,22,2013,662.0,638.6193575694127,23.380642430587272,13.653811953013893,156.3381592405596,-1.748144769394763,-0.4690009522492375,0.4690009522492375
1452,3,3,22,2013,662.0,192.29603966865577,469.7039603313442,152.30740241253028,837.053304070266,-131.78419183313773,-35.35571683947913,35.35571683947913
1456,3,3,22,2013,662.0,483.1387525081564,178.86124749184359,44.419316515282965,463.4513468245434,-34.5138234639012,-9.25953980112068,9.25953980112068
1459,3,3,22,2013,662.0,517.2021939107691,144.7978060892309,38.381350082537566,411.03460537068054,-25.504043595221624,-6.842351355435084,6.842351355435084
1464,3,3,22,2013,662.0,325.1359393323066,336.8640606676934,78.4481453200754,676.5735222488815,-83.86129317379059,-22.498723815063283,22.498723815063283
1478,3,3,22,2013,662.0,298.8990939801276,363.1009060198724,86.42825927396835,709.1760023751415,-92.95398882006675,-24.938157316953664,24.938157316953664
1484,3,3,22,2013,662.0,186.43360308944332,475.5663969105567,165.69975343049046,843.9142247754405,-133.99605937198407,-35.949127637102755,35.949127637102755
1485,3,3,22,2013,662.0,250.59485746933373,411.40514253066624,105.50021332927578,767.9253545129293,-110.20165791037023,-29.565447555755043,29.565447555755043
1509,3,3,22,2013,662.0,660.5944772878779,1.4055227121220923,3.284199596947902,37.92646360845865,-0.02600334789083599,-0.006976307189188113,0.006976307189188113
1520,3,3,22,2013,662.0,572.3484552535394,89.65154474646056,28.46711568581861,315.6914360034835,-12.729524970341824,-3.4151401172785776,3.4151401172785776
1521,3,3,22,2013,662.0,199.35869662583124,462.64130337416873,142.30827646164602,828.7673853851325,-129.129096296571,-34.643394635527095,34.643394635527095
1526,3,3,22,2013,662.0,439.8579971082833,222.1420028917167,52.39852311978674,525.7144777676488,-46.932876367337805,-12.591384931865761,12.591384931865761
1557,3,3,22,2013,662.0,186.50786026507384,475.4921397349261,165.44877129354694,843.8274143365622,-133.96799780118107,-35.941599139658706,35.941599139658706
1558,3,3,22,2013,662.0,277.1710024587024,384.8289975412976,94.11287586359808,735.7905638893661,-100.63496712883402,-26.998848287224273,26.998848287224273
1560,3,3,22,2013,662.0,610.6245118302907,51.37548816970934,20.762919040430134,234.8298909754776,-5.619661055813741,-1.5076705503097996,1.5076705503097996
1566,3,3,22,2013,662.0,430.65940164716113,231.34059835283887,54.17216125751872,538.4682531406531,-49.694636416908466,-13.332323620588312,13.332323620588312
1569,3,3,22,2013,662.0,500.68676278976807,161.31323721023193,41.29639389597986,436.90243449223817,-29.779656488558345,-7.989433996146984,7.989433996146984
1570,3,3,22,2013,662.0,455.6265564895924,206.37344351040758,49.43037904802893,503.4910203368806,-42.294248131516134,-11.346910733951498,11.346910733951498
1581,3,3,22,2013,662.0,206.31576236010096,455.68423763989904,134.8197759251406,820.5829768584008,-126.5241522781732,-33.94452732969893,33.94452732969893
1587,3,3,22,2013,662.0,471.70141894518304,190.29858105481696,46.481276665651485,480.3106129772617,-37.697621208178816,-10.113704856542347,10.113704856542347
1593,3,3,22,2013,662.0,190.40769332776148,471.5923066722385,155.75636845675808,839.2649242403985,-132.49587181455377,-35.54664987593263,35.54664987593263
1593,4,3,22,2013,662.0,187.3367857518547,474.6632142481453,141.67307251616904,817.2624730201147,-111.84420604177788,-30.006118518041593,30.006118518041593
1600,3,3,22,2013,662.0,263.44572372490705,398.55427627509295,99.65834210185223,752.4407701885816,-105.55292096215776,-28.31826134232564,28.31826134232564
1611,3,3,22,2013,662.0,372.36181109156826,289.63818890843174,66.44786111695176,616.3601853845864,-68.05245621970248,-18.25745060061021,18.25745060061021
1619,3,3,22,2013,662.0,629.3204310462595,32.6795689537405,16.277298180027334,185.65129263289472,-2.876045112310486,-0.7715996523859886,0.7715996523859886
1633,3,3,22,2013,662.0,612.9715124406692,49.028487559330756,20.23871429683605,229.15235105904677,-5.244732814530919,-1.407082941511442,1.407082941511442
1636,3,3,22,2013,662.0,320.8993130818919,341.1006869181081,79.65905492551796,681.8752356896489,-85.31541323599495,-22.888842360047796,22.888842360047796
1638,3,3,22,2013,662.0,366.50004688401145,295.49995311598855,67.81275232489985,623.9555514507375,-69.97259492172951,-18.772594938463346,18.772594938463346
1641,3,3,22,2013,662.0,649.7121767755115,12.287823224488534,9.802240711543426,112.73472911028375,-0.6695532660308104,-0.17963107223594332,0.17963107223594332
1641,4,3,22,2013,662.0,296.6135621838136,365.3864378161864,76.66068154697558,660.0129270795154,-47.11432300206641,-12.640064335288168,12.640064335288168
1642,3,3,22,2013,662.0,431.4114948551929,230.58850514480707,54.02584692659916,537.4309334974758,-49.467338692205374,-13.271343059254859,13.271343059254859
1653,3,3,22,2013,662.0,554.5833240831682,107.41667591683176,31.73486965009527,348.3072650457786,-16.563117187853827,-4.443635257970431,4.443635257970431
1662,3,3,22,2013,662.0,574.2878867141541,87.71211328584593,28.102544729003302,311.98558201108693,-12.329453744418096,-3.307807023812462,3.307807023812462
1674,3,3,22,2013,662.0,622.5934539367965,39.40654606320345,17.983937196337884,204.5147428498859,-3.796278802992655,-1.0184845127120539,1.0184845127120539
1675,3,3,22,2013,662.0,222.96915681362728,439.03084318637275,121.3248889211199,800.8974003692184,-120.33197017048724,-32.2832579909983,32.2832579909983
1682,3,3,22,2013,662.0,231.35638130577428,430.6436186942257,115.90034934327245,790.9303166679525,-117.23724809301093,-31.452990597419884,31.452990597419884
1685,3,3,22,2013,662.0,608.1294467463981,53.870553253601884,21.31094127794245,240.7438981474382,-6.026983637744678,-1.6169490735435286,1.6169490735435286
1687,3,3,22,2013,662.0,633.0481545001841,28.95184549981593,15.26948373901684,174.43317443546673,-2.4024852082599746,-0.6445506517339189,0.6445506517339189
1688,3,3,22,2013,662.0,299.4574794430875,362.5425205569125,86.2452363926936,708.4876462424938,-92.75834911599706,-24.885670126468742,24.885670126468742
1692,3,3,22,2013,662.0,304.80450924830944,357.19549075169056,84.52445614932043,701.8843433753163,-90.88950418355934,-24.38428713561787,24.38428713561787
1702,3,3,22,2013,662.0,313.76448862157713,348.23551137842287,81.76143540528746,690.7705153379992,-87.77677212542854,-23.549187935071963,23.549187935071963
1725,3,3,22,2013,662.0,201.89771281630695,460.1022871836931,139.38294100499775,825.7830521089749,-128.17719563754343,-34.38801400381593,34.38801400381593
1725,4,3,22,2013,662.0,198.04005547981444,463.95994452018556,153.60383457531907,843.9975104885515,-141.09326831626572,-37.85320206586549,37.85320206586549
1747,3,3,22,2013,662.0,499.33757414123664,162.66242585876336,41.53523715508978,438.975750366493,-30.13686992969376,-8.085268990468844,8.085268990468844
1748,3,3,22,2013,662.0,547.651294731992,114.34870526800796,32.98341586227006,360.47157155619954,-18.13648862772196,-4.865747154226819,4.865747154226819
1757,3,3,22,2013,662.0,270.2222725152849,391.7777274847151,96.84190210854068,744.2350241469562,-103.11859069893349,-27.66516714124492,27.66516714124492
1775,3,3,22,2013,662.0,423.6978919136729,238.3021080863271,55.53822885822904,548.0256651690851,-51.810872034862584,-13.900077811991958,13.900077811991958
1784,3,3,22,2013,662.0,253.00046551066745,408.9995344893325,104.35050862620781,765.0341507681885,-109.32827470874085,-29.331131977083324,29.331131977083324
1792,3,3,22,2013,662.0,572.8277894628234,89.17221053717662,28.37718204493245,314.77847433657536,-12.630293023412749,-3.388517678211706,3.388517678211706
1796,3,3,22,2013,662.0,544.2083232298553,117.7916767701447,33.599608342261924,366.41194848087946,-18.93309209482667,-5.079463884773398,5.079463884773398
1796,4,3,22,2013,662.0,527.0861782333378,134.91382176666218,32.85216676579205,360.2897496132862,11.203791084522418,3.0058086603787157,3.0058086603787157
1808,3,3,22,2013,662.0,255.70597194132554,406.2940280586745,103.09010243285734,761.7784771120323,-108.3477391885443,-29.068069042744312,29.068069042744312
1809,3,3,22,2013,662.0,200.43606797977924,461.56393202022076,141.03536354420018,827.5014173143517,-128.72501041993092,-34.534984471647896,34.534984471647896
1811,3,3,22,2013,662.0,333.10824511420253,328.89175488579747,76.23919487005658,666.5556562966957,-81.14031321015881,-21.768725810129048,21.768725810129048
1815,3,3,22,2013,662.0,553.8101032767518,108.18989672324824,31.874727138358196,349.6782697711883,-16.73655315595001,-4.490165520003329,4.490165520003329
1816,3,3,22,2013,662.0,226.6858005649873,435.3141994350127,118.83670719816232,796.4851631181677,-118.95858957555824,-31.914800630887708,31.914800630887708
1824,3,3,22,2013,662.0,448.3940942182792,213.60590578172082,50.781343494758126,513.7433727386401,-44.40642910946784,-11.913577126417977,11.913577126417977
1825,3,3,22,2013,662.0,481.2952064068504,180.7047935931496,44.7499904816523,466.1910847960219,-35.02193580705243,-9.395858701568509,9.395858701568509
1833,3,3,22,2013,662.0,394.87208519428725,267.12791480571275,61.45724074931967,586.8232011952426,-60.79918140954058,-16.311506047019776,16.311506047019776
1834,3,3,22,2013,662.0,571.3503207313643,90.64967926863574,28.65403809573406,317.5864275244638,-12.936898467697858,-3.4707753080442183,3.4707753080442183
1846,3,3,22,2013,662.0,384.9280941198563,277.0719058801437,63.61607610023674,599.9464349596614,-63.97924259393424,-17.16466863961663,17.16466863961663
1852,3,3,22,2013,662.0,534.8178590040962,127.18214099590375,35.27017905180691,382.3024559547692,-21.154742114903254,-5.675499174997787,5.675499174997787
1860,3,3,22,2013,662.0,350.2656158393471,311.7343841606529,71.75916157417664,644.8024405189943,-75.35458970103056,-20.216503200916076,20.216503200916076
1863,3,3,22,2013,662.0,332.5968875305234,329.4031124694766,76.37828071969054,667.1998751120974,-81.31423315057056,-21.81538591465602,21.81538591465602
1879,3,3,22,2013,662.0,267.0305023733736,394.9694976266264,98.14815745290969,748.103515294733,-104.26367463362656,-27.97237594064103,27.97237594064103
1879,4,3,22,2013,662.0,262.16763773087956,399.83236226912044,98.37362404154975,746.6757402251145,-99.70592238391937,-26.74959955355219,26.74959955355219
1881,3,3,22,2013,662.0,388.93337454500744,273.06662545499256,62.73834339401021,594.6754390986196,-62.69368276345437,-16.819772269919987,16.819772269919987
1887,3,3,22,2013,662.0,431.369762344621,230.630237655379,54.03395940349545,537.4885176734996,-49.47994422028654,-13.274724932871491,13.274724932871491
1894,3,3,22,2013,662.0,262.48010323365105,399.51989676634895,100.07332761779617,753.607730489827,-105.90076939303222,-28.411583845229682,28.411583845229682
1901,3,3,22,2013,662.0,599.5912603294499,62.40873967055006,23.124120454330505,260.14697130567606,-7.4856046116288315,-2.0082751454450127,2.0082751454450127
1913,3,3,22,2013,662.0,539.8907610182955,122.1092389817045,34.36931705515664,373.77271474233095,-19.945811262372054,-5.351161207704085,5.351161207704085
1931,3,3,22,2013,662.0,494.27482267234615,167.72517732765385,42.43306584934497,446.70628011879177,-31.487546426731793,-8.447635182549616,8.447635182549616
1933,3,3,22,2013,662.0,265.2749740262292,396.7250259737708,98.88184308910778,750.2285371262054,-104.89462449417321,-28.141650299720773,28.141650299720773
1944,3,3,22,2013,662.0,435.19877355059856,226.80122644940144,53.29264406510512,532.192780224955,-48.32675658483779,-12.965342032429692,12.965342032429692
1959,3,3,22,2013,662.0,587.0958122734849,74.90418772651515,25.641742726728758,286.64011216914173,-9.78661710216088,-2.6256021930044375,2.6256021930044375
1966,3,3,22,2013,662.0,190.5610050599416,471.43899494005836,155.45683149983952,839.0854253541908,-132.43806381171913,-35.53114085811458,35.53114085811458
1972,3,3,22,2013,662.0,433.7767948033215,228.22320519667852,53.56724174654664,534.162381279947,-48.754213783131256,-13.080022370440163,13.080022370440163
