event_number,record_index,vlm,pdg,Eprime_k_keV,Et_662_minus_k_keV,theta_energy_deg,theta_direction_deg,delta_theta_deg,px,py,pz
15431,8,4,22,421.2811359915942,240.71886400840577,56.01771174183916,23.306727680620583,-32.710984061218575,0.06296486766421677,-0.9183999299883956,0.3906110521187769
15477,8,4,22,284.67209405986523,377.32790594013477,91.32619600010494,23.65956487350947,-67.66663112659548,0.3062776858931985,-0.9159460303265533,-0.2593006915782059
15486,7,4,22,595.0641116453652,66.93588835463481,24.05250837647392,24.0524823401001,-2.6036373821369807e-05,0.4048852899623891,-0.9131725078967189,0.04673192478048529
15512,7,4,22,582.1219327909577,79.87806720904234,26.609451805432553,26.60942290412466,-2.8901307892681416e-05,0.3496844827279778,-0.8940805859735146,0.279894030526775
15556,7,4,22,234.17915029057968,427.8208497094203,114.21656689386481,83.77051956841989,-30.446047325444923,-0.7967259851826144,-0.10851086247547337,0.5945192152147998
15556,8,4,22,207.8749113971632,454.1250886028368,133.33838624406354,108.51198413624786,-24.82640210781568,-0.27452132469543106,0.3175030033378249,0.9076507506518832
15556,9,4,22,168.87575840650246,493.1242415934976,,154.41298340519322,,0.3416853865719889,0.9019304152500254,0.26414507879206683
15790,7,4,22,249.70748653696796,412.29251346303204,105.93168746534006,126.55750218156425,20.625814716224184,0.5565171093186707,0.5956292397287518,-0.5792361485747758
15790,8,4,22,249.70748653696796,412.29251346303204,105.93168746534006,126.55750218156425,20.625814716224184,0.5565171093186707,0.5956292397287518,-0.5792361485747758
15997,6,4,22,512.3943963225532,149.60560367744677,39.22898490238285,39.22894134834977,-4.35540330769868e-05,0.5898344568089544,-0.7746251380641547,-0.22814734063752523
16063,7,4,22,443.0268691929296,218.9731308070704,51.79518675524726,27.723877454812776,-24.071309300434482,0.171746838533275,-0.8851998305070865,-0.43234741068271754
16063,8,4,22,269.23440965989636,392.76559034010364,97.24260963289629,69.00488632051012,-28.237723312386166,0.8098945849477661,-0.35828833028035456,0.46443539233912967
16063,9,4,22,269.23440965989636,392.76559034010364,97.24260963289629,69.00488632051012,-28.237723312386166,0.8098945849477661,-0.35828833028035456,0.46443539233912967
16065,7,4,22,552.6876486730813,109.3123513269187,32.07750782113187,32.077472686748116,-3.5134383750801135e-05,0.5085773289926144,-0.8473307889548288,0.15290400427694978
16105,6,4,22,504.51805741584553,157.48194258415447,40.618993705537065,40.618948473397126,-4.523213993934405e-05,0.649895396384319,-0.7590560461618157,-0.03833917766020231
16177,7,4,22,623.7882110297104,38.211788970289604,17.689905835406,17.689886817154722,-1.9018251279590004e-05,0.2861715363254959,-0.9527151307835661,0.10217500366115946
16373,7,4,22,591.9966961008546,70.00330389914541,24.67055146928647,24.670524743031994,-2.6726254475306632e-05,0.35128982012676646,-0.9087230249547108,0.22542831719299194
16546,7,4,22,435.6634015207282,226.3365984792718,53.203158236842235,53.20309703136762,-6.120547461563319e-05,0.8004759059827272,-0.598980315391898,-0.021468714776492055
16552,7,4,22,495.7318459509385,166.26815404906148,42.174446632327346,42.1743995043673,-4.712796004469055e-05,0.6699956510016333,-0.7411046557796395,0.043240222254745365
16768,7,4,22,631.1761923777054,30.823807622294566,15.781952269253829,15.78193532998586,-1.6939267968751892e-05,0.26595074554707265,-0.9623037923888695,-0.0569351569503037
16849,7,4,22,305.933970309573,356.066029690427,84.1682111763235,98.14626512147913,13.978053945155636,0.9079791147591195,0.14170060893013242,0.3943283715256554
16849,8,4,22,305.933970309573,356.066029690427,84.1682111763235,98.14626512147913,13.978053945155636,0.9079791147591195,0.14170060893013242,0.3943283715256554
16875,7,4,22,575.602860921039,86.397139078961,27.854315385737312,27.85428507882408,-3.030691323147039e-05,0.44126384811508046,-0.8841386986617286,0.1535740143234404
16998,7,4,22,610.3314817781649,51.66851822183514,20.82778233810237,20.827759876618455,-2.246148391549241e-05,0.35550701620121433,-0.9346535169154928,0.006129008827698029
17041,6,4,22,567.7885289329774,94.21147106702256,29.317429031435985,29.317397062748796,-3.196868718902124e-05,0.47277402419576303,-0.871920638091839,0.12743281726174147
17121,7,4,22,197.9302597239669,464.0697402760331,144.07777240061293,117.90918244871408,-26.168589951898852,-0.5482365209452575,0.4680714440333307,0.6930698668838468
17121,8,4,22,197.9302597239669,464.0697402760331,144.07777240061293,117.90918244871408,-26.168589951898852,-0.5482365209452575,0.4680714440333307,0.6930698668838468
17185,7,4,22,609.2215988890355,52.77840111096452,21.07220390802746,21.07218117694777,-2.2731079692306366e-05,0.35425709510357545,-0.933128214122165,-0.061430013657456595
17208,7,4,22,579.9168941446393,82.08310585536071,27.033291721406073,27.033262342358604,-2.9379047468580666e-05,0.4394564743383119,-0.8907428155977399,-0.11599673970914538
17221,7,4,22,590.2822107860735,71.7177892139265,25.01248069046081,25.012453581836215,-2.7108624593097375e-05,0.39218500747350654,-0.9062159070110026,0.1579988917468456
17405,7,4,22,560.8334755531697,101.1665244468303,30.598041852881437,30.598008420582822,-3.343229861485497e-05,0.5056709425278947,-0.8607597205691837,0.058220282793981976
17424,7,4,22,537.1923031259059,124.80769687409406,34.84897260687017,34.848934249296185,-3.835757398462647e-05,0.5327336936692564,-0.820661483930017,-0.2066628665805576
17464,7,4,22,540.9488810244551,121.05111897554491,34.18099927259695,34.18096169619534,-3.7576401609840104e-05,0.5088427991299511,-0.827267298286715,-0.23813404409910732
17492,7,4,22,591.4070923461072,70.59290765389278,24.788413616430464,24.788386758430683,-2.6857999781526587e-05,0.4056951709380593,-0.9078624783351399,-0.1058165805000166
17571,7,4,22,547.9802142074705,114.01978579252955,32.924460023878346,32.92442390943664,-3.6114441705592526e-05,0.5371867594847386,-0.8393882451362684,-0.08281158953516933
17646,7,4,22,189.75155979055046,472.24844020944954,157.0862016545907,124.67706671794814,-32.40913493664256,-0.5728455243453828,0.5689504054114695,0.5900368136138525
17646,8,4,22,117.3346437094466,544.6653562905534,,103.70600586676258,,0.7252523872795917,0.23693998463132848,-0.6464274270389208
17667,7,4,22,572.4868713822161,89.51312861778388,28.441188059249917,28.441157087074913,-3.097217500425131e-05,0.45614583392150004,-0.8793066923906356,-0.13693326445060539
17686,7,4,22,620.5285815587409,41.47141844125906,18.48406923874423,18.484049352027824,-1.9886716405181915e-05,0.31572977486514364,-0.9484119533204033,-0.02880062607970428
18038,7,4,22,604.1716561870495,57.82834381295049,22.162572592528115,22.162548656132387,-2.393639572773054e-05,0.33035469641427684,-0.9261173623505273,0.18213293417153587
18085,7,4,22,476.28088838052173,185.71911161947827,45.652607982487204,45.652556541533755,-5.1440953448889104e-05,0.701734193132616,-0.6990076714002496,0.1376858653316213
18254,7,4,22,491.6478602038523,170.3521397961477,42.90011492974927,44.1786877420297,1.27857281228043,0.6933478668050647,-0.7171698819050414,-0.07025735609297701
18260,7,4,22,598.4090179362278,63.59098206377223,23.368570582857412,23.368545308074253,-2.5274783158835135e-05,0.3519234708717134,-0.9179725167751073,-0.18296537676615685
18332,7,4,22,184.99482198352482,477.00517801647516,172.02807795272616,76.7171221016148,-95.31095585111136,0.8987636484541474,-0.22975890501874532,-0.37340962732899274
18332,8,4,22,184.99482198352482,477.00517801647516,172.02807795272616,76.7171221016148,-95.31095585111136,0.8987636484541474,-0.22975890501874532,-0.37340962732899274
18359,8,4,22,503.69166430210475,158.30833569789525,40.76502507246237,53.82546610549099,13.060441033028617,0.8070474274360161,-0.5902469417517449,0.01682253315112235
18359,9,4,22,503.69166430210475,158.30833569789525,40.76502507246237,53.82546610549099,13.060441033028617,0.8070474274360161,-0.5902469417517449,0.01682253315112235
18366,6,4,22,536.7604959820007,125.23950401799925,34.925630044960826,34.92559159755668,-3.844740414393755e-05,0.5628167742149819,-0.8198962407463277,-0.10491631461446789
18521,7,4,22,522.3687734742147,139.63122652578534,37.47044932943209,37.47040787780057,-4.1451631524580534e-05,0.5268790351519994,-0.7936676475447085,-0.3041219287689504
18640,7,4,22,629.2950969213924,32.70490307860757,16.283996544507694,16.283979059169877,-1.7485337817646496e-05,0.24150007137145293,-0.9598837339629599,-0.1424813419395981
18700,7,4,22,445.82429403428966,216.17570596571034,51.265544832103544,7.652186753327647,-43.613358078775896,-0.11070353756649959,-0.9910946659290719,-0.07400060768131467
18700,8,4,22,445.82429403428966,216.17570596571034,51.265544832103544,7.652186753327647,-43.613358078775896,-0.11070353756649959,-0.9910946659290719,-0.07400060768131467
18878,7,4,22,561.5921492953,100.40785070469997,30.459204364825705,30.459171091630175,-3.327319553037e-05,0.39985389867889504,-0.8619906129140381,0.3115911471132787
18883,7,4,22,458.21404107384427,203.78595892615573,48.95101901226723,48.9509633782598,-5.563400743113789e-05,0.74717173894121,-0.6567047072107526,0.10233924005389083
18884,7,4,22,445.4827541183129,216.51724588168707,51.33006114748217,51.33000242068941,-5.872679275853443e-05,0.7358632639341298,-0.6248339052555125,-0.26093648199390296
19286,7,4,22,593.9185764711107,68.08142352888933,24.284297246354612,24.284270951438224,-2.6294916388280853e-05,0.389153958461046,-0.9115162127292735,-0.13303153966552533
19305,7,4,22,485.236496257291,176.76350374270902,44.04379741050128,44.04374797764632,-4.9432854957842665e-05,0.6483425932513526,-0.7188091869071107,0.25092874405705196
19431,7,4,22,511.40106422479835,150.59893577520165,39.40415252416314,39.40410875946619,-4.376469694733487e-05,0.565274780152666,-0.7726880541089162,0.2888210414092641
19660,7,4,22,614.6947043464704,47.30529565352958,19.848053648486538,19.848032265544873,-2.1382941664427335e-05,0.3154913408742134,-0.9405964671969502,0.12547310361191968
19700,7,4,22,571.8911210772416,90.10887892275844,28.55285065027852,28.55281955133155,-3.109894696962101e-05,0.395933257101743,-0.878376858520962,-0.26775165795126454
19762,7,4,22,600.2329535175455,61.767046482454475,22.990856998438417,22.990832143444855,-2.4854993561973515e-05,0.36740731187746795,-0.9205673622757619,-0.13254281833286646
19862,7,4,22,562.4454337472168,99.55456625278316,30.302816874975388,30.302783780869007,-3.309410638152599e-05,0.4373791961311729,-0.863371036537028,0.25157482398011727
19911,7,4,22,495.2418801839787,166.7581198160213,42.26140405721454,42.26135682268946,-4.7234525084149936e-05,0.6581195593050396,-0.7400848404668358,0.13839463346285794
19928,7,4,22,561.3541606196076,100.64583938039243,30.50277738772403,30.502744064606578,-3.332311745296579e-05,0.4868472464288365,-0.8616048519376911,-0.1435856460865401
20713,6,4,22,480.2798479762166,181.72015202378338,44.93242153592626,44.93237099678034,-5.0539145917127826e-05,0.7010599699922977,-0.7079409210376943,-0.0856421087707424
20798,7,4,22,596.6017782149896,65.39822178501038,23.739453937030216,33.43718444305829,9.697730506028076,0.5468668764205877,-0.8344904304490027,-0.06754510317578907
20798,8,4,22,518.9427997245042,143.0572002754958,38.07454696578778,37.08754018166609,-0.9870067841216894,0.4292569694421838,-0.7977150865020021,0.4235434983002522
20798,9,4,22,518.9427997245042,143.0572002754958,38.07454696578778,37.08754018166609,-0.9870067841216894,0.4292569694421838,-0.7977150865020021,0.4235434983002522
20883,7,4,22,587.0649205631532,74.93507943684676,25.64783388641058,25.647806065937033,-2.7820473547990332e-05,0.4029684696297509,-0.9014716917368393,-0.1580038021105109
21496,7,4,22,481.45012436960417,180.54987563039583,44.722230423032904,44.722180146199236,-5.02768336687609e-05,0.6108036972087935,-0.7105271248682908,0.3493852433954083
21570,6,4,22,502.23572201598984,159.76427798401016,41.02242072919256,41.02237500720703,-4.572198552921236e-05,0.6462137292979591,-0.7544533201192071,-0.11492607984234596
21711,7,4,22,606.406123106788,55.59387689321204,21.684318856520214,21.68429544933578,-2.3407184432500117e-05,0.3315667702308205,-0.9292338827808427,0.16305786693913685
21743,7,4,22,588.573093849316,73.42690615068398,25.350986142373113,25.350958654708286,-2.7487664826963965e-05,0.3866949821969504,-0.9037021016291213,-0.18381921078823465
21861,7,4,22,504.133408857366,157.86659114263398,40.686958979538055,40.6869136649637,-4.531457435774655e-05,0.6479865255650096,-0.758283255458168,-0.07155394592857851
22108,7,4,22,370.0252241774181,291.9747758225819,66.98846818781571,35.383364188723256,-31.605103999092456,-0.3470545200867765,-0.8152959554706782,-0.46351447127408096
22108,8,4,22,370.0252241774181,291.9747758225819,66.98846818781571,35.383364188723256,-31.605103999092456,-0.3470545200867765,-0.8152959554706782,-0.46351447127408096
22365,8,4,22,533.8192392698023,128.18076073019768,35.44718606136058,42.02127882649971,6.574092765139127,0.6694032076355649,-0.7428962687725454,-0.002116471366886863
22413,7,4,22,515.1820965018782,146.81790349812184,38.73749919039373,38.73745622622137,-4.2964172358495034e-05,0.5861714546289777,-0.7800214979232656,0.21901937940669391
22578,7,4,22,506.02109161621735,155.97890838378265,40.35350558304402,40.35346067256613,-4.4910477889459344e-05,0.6452793503463496,-0.762064501041808,0.05359343493836923
22616,7,4,22,348.79673219895443,313.20326780104557,72.1294979318163,86.3562211294824,14.226723197666104,0.735485499773546,-0.06355307881099831,-0.674553249044507
22616,8,4,22,175.36698843827844,486.63301156172156,,50.190016485302316,,-0.7610843454367637,-0.6402435594850338,-0.10410957529942727
22616,9,4,22,166.24165769918105,495.758342300819,,35.56699979372932,,-0.3566162380618067,-0.8134359070200796,-0.45950721857340326
22616,10,4,22,166.24165769918105,495.758342300819,,35.56699979372932,,-0.3566162380618067,-0.8134359070200796,-0.45950721857340326
22873,7,4,22,583.5432573563977,78.4567426436023,26.33463198031024,26.33460338832384,-2.859198640337013e-05,0.39473861326039994,-0.8962186771340842,-0.2024191442460139
23228,7,4,22,545.4226748860892,116.57732511391077,33.38257403210443,33.382537385772906,-3.6646331523115805e-05,0.5481337154382676,-0.8350156000687828,-0.047941397993913205
23381,7,4,22,611.2127713520423,50.787228647957704,20.632374133445502,20.63235188734378,-2.224610172163466e-05,0.30537082554251044,-0.9358607202145449,-0.17582198743899743
23636,7,4,22,632.8236183285633,29.17638167143673,15.3316870287365,15.331670578654284,-1.6450082215513362e-05,0.2642536145329433,-0.9644114137320136,0.00898066087176255
23681,7,4,22,581.4466231775336,80.55337682246636,26.739574271280176,26.739545223391705,-2.904788847146733e-05,0.4455127139529842,-0.8930610581306672,-0.06293145601985974
23699,7,4,22,620.6555107651352,41.344489234864795,18.453609736983505,18.45358988361195,-1.9853371554745536e-05,0.3028543823894032,-0.9485803638077899,-0.09205713696294351
23732,7,4,22,365.7889789602758,296.2110210397242,67.98044512574207,34.14554962762013,-33.83489549812194,-0.21640026116720862,-0.8276143700570541,-0.5179047995933512
23732,8,4,22,365.7889789602758,296.2110210397242,67.98044512574207,34.14554962762013,-33.83489549812194,-0.21640026116720862,-0.8276143700570541,-0.5179047995933512
23760,7,4,22,629.8259054226205,32.17409457737949,16.143567522372365,16.143550189846206,-1.7332526159208328e-05,0.27799801785951006,-0.9605680913757993,-0.005103322137349066
23967,7,4,22,578.4824906583893,83.51750934161066,27.307441176083177,27.30741148757078,-2.9688512398706735e-05,0.4179037861636764,-0.8885578966714646,0.1892651308953845
23984,7,4,22,432.3727129416856,229.62728705831438,53.83925847886444,53.83919642244424,-6.205642019807556e-05,0.8057600575428203,-0.5900534825637254,0.050868628672397574
24034,7,4,22,553.7929971451371,108.20700285486294,31.87785433671537,31.87781943275208,-3.4903963289423245e-05,0.43990183362718344,-0.8491761951325628,0.2922091141487983
24096,6,4,22,507.7394085116165,154.2605914883835,40.05014884792426,49.65674242662126,9.606593578696994,0.7613169547175764,-0.6473653998555834,0.03625649637480753
24096,7,4,22,507.7394085116165,154.2605914883835,40.05014884792426,49.65674242662126,9.606593578696994,0.7613169547175764,-0.6473653998555834,0.03625649637480753
