event_number,track_id,record_index,volume,pdg,Eprime_k_keV,Et_662_minus_k_keV,stored_et_keV,px,py,pz,theta_direction_deg,theta_energy_deg,delta_theta_deg,q_keV_c,Q_keV_c,Q_signed_au,Q_absolute_au
61476,1,7,4,22,566.3790934209317,95.62090657906833,,0.5778722391161897,-0.8069661414488074,0.12193982866178221,36.19943448421725,29.578437598896713,6.620996885320537,392.2967375926556,-71.59397264776628,-19.20758619935887,19.20758619935887
61535,1,7,4,22,496.3007351388159,165.69926486118408,,0.6033507214595581,-0.7422862161493918,-0.29151171542298077,42.07346801920104,42.07351502354901,-4.700434796944819e-05,443.6220619392925,-30.94513044630382,-8.302113132093808,8.302113132093808
61731,1,6,4,22,499.171043392984,162.82895660701598,,0.6633218385926053,-0.7482066592405138,-0.013817869382633205,41.56472893529511,41.56477531785279,-4.638255768441013e-05,439.2312691452812,-30.18104129311735,-8.097119503006763,8.097119503006763
61845,1,10,4,22,240.76219431196557,421.2378056880344,,0.9540596683346506,-0.12999954780462608,-0.26994493295442484,82.53043381421342,110.5193026697535,-27.988868855540076,674.3668063234355,-17.99136006559365,-4.826811343515726,4.826811343515726
61854,1,6,4,22,235.03755998437785,426.9624400156222,,-0.9282585994192227,-0.2793673516321812,-0.2455399263791619,73.77755008444444,113.71686427625365,-39.9393141918092,637.6130519683553,23.37249023020665,6.270487642850112,6.270487642850112
62126,1,7,4,22,612.2870930090216,49.712906990978354,,0.29953364100409485,-0.9373276413957508,0.17803508244812044,20.392494744837816,20.39251672674727,-2.1981909455348614e-05,230.8199638075882,-5.35323008155504,-1.4361911266238054,1.4361911266238054
62217,1,7,4,22,461.00701344589294,200.99298655410706,,-0.20715602285927553,-0.9486268463103691,0.23915160181853418,18.445174303362393,48.43568675996963,-29.990512456607235,267.87120275145134,249.48529297269548,66.93315223365889,66.93315223365889
62254,1,7,4,22,567.7716541355359,94.22834586446413,,0.48157677218013867,-0.8718938896664503,0.08879672099163641,29.32052686168253,29.320558833936204,-3.197225367301826e-05,324.3148859057219,-13.688510969459639,-3.672421639183458,3.672421639183458
62478,1,7,4,22,613.5258414961932,48.47415850380685,,0.3267435251157765,-0.9390127005306531,-0.1072092208583101,20.113592069550307,20.113613744510438,-2.167496013072423e-05,227.7942676185622,-5.157369396408519,-1.3836446502391813,1.3836446502391813
62740,1,7,4,22,489.6902773238082,172.30972267619183,,0.6846371012871868,-0.7283871663150929,-0.02691050888681589,43.24864561889423,43.24869406775708,-4.8448862848715635e-05,453.64171045949774,-32.724355156272146,-8.779452365004948,8.779452365004948
62934,1,7,4,22,602.3964362082861,59.603563791713896,,0.38189767904568095,-0.9236248953929296,-0.0327294263610266,22.538093976155007,22.53811832871651,-2.435256150334908e-05,253.90411000225146,-6.995662419313159,-1.8768310232155452,1.8768310232155452
63114,1,6,4,22,466.0182011722609,195.9817988277391,,0.7301165331642139,-0.6753803204583906,0.10388104128179994,47.5163087616443,47.516362558846154,-5.37972018577193e-05,488.5712196122324,-39.3068980423353,-10.545449630124994,10.545449630124994
63195,1,7,4,22,554.3912757994855,107.60872420051453,,0.4774574109858851,-0.8501719665012072,0.2219054935555358,31.76962166646427,31.769656445652043,-3.477918777150535e-05,348.64813074211304,-16.606145159012343,-4.455179015558473,4.455179015558473
63267,1,7,4,22,563.2598137496002,98.7401862503998,,0.41841816573888124,-0.864684620724769,-0.27793298699825547,30.153287446542826,30.153320369575045,-3.2923032218690196e-05,332.65880339330596,-14.653766904269748,-3.931385290544497,3.931385290544497
63410,1,7,4,22,401.0458246159033,260.9541753840967,,-0.2217249246327414,-0.729393397104154,0.6471656125424676,43.16443552590529,60.14975719098234,-16.985321665077052,460.20108634557306,59.658841534837514,16.0055700075757,16.0055700075757
63462,1,7,4,22,527.0521405881105,134.94785941188945,,0.5752289517959979,-0.8023602013343614,-0.15915326050810444,36.64392025798642,36.64396072911892,-4.047113250038592e-05,395.12952672822183,-23.04387465587099,-6.182325026123172,6.182325026123172
63469,1,7,4,22,539.5542295538072,122.4457704461928,,0.5328995452229017,-0.8248255868646396,0.18889368955745317,34.42918750180474,34.429225368168424,-3.7866363683747295e-05,374.34245974026425,-20.02537967344785,-5.372508215810529,5.372508215810529
63567,1,7,4,22,624.493311507536,37.506688492464036,,0.29843094089075733,-0.9536400547408553,-0.038853822372011404,17.51464564883823,17.51466447570773,-1.882686949983281e-05,199.34519195703731,-3.528226347673786,-0.9465700700421705,0.9465700700421705
63718,1,7,4,22,604.0065696752786,57.99343032472143,,0.3740352910866207,-0.9258861933712765,0.05321990178677631,22.197632997851073,22.197656973103232,-2.397525215869223e-05,250.2646545699485,-6.719110097527486,-1.802636194197395,1.802636194197395
63857,1,7,4,22,442.971825339879,219.028174660121,,0.7782857660826107,-0.5167951770689938,-0.35664269412316707,58.88247721835662,51.80563636970123,7.076840848655387,575.6478154114739,-93.39357329837215,-25.056091221815898,25.056091221815898
63956,1,7,4,22,502.19499710250136,159.80500289749864,,0.583572030769226,-0.7543708113396665,-0.3006133129164687,41.02957701324546,41.02962274398743,-4.5730741973670774e-05,434.57796025271097,-29.381713883181156,-7.882671979562361,7.882671979562361
64046,1,7,4,22,609.9794650121224,52.02053498787757,,0.356822615359519,-0.9341703442736244,0.0018409366341201822,20.905480948962015,20.90550349614891,-2.254718689442825e-05,236.37049184123973,-5.724112672820918,-1.5356933483629032,1.5356933483629032
64136,1,6,4,22,471.32003158632295,190.67996841367705,,0.7244329166253954,-0.687714976078311,-0.047382074534901,46.55049950154396,46.55055207360391,-5.257205994979586e-05,480.8673022681909,-37.8050602530173,-10.142529136556321,10.142529136556321
64306,1,7,4,22,406.7717156020559,255.2282843979441,,0.20904333230925076,-0.7945548395299996,-0.5700732340642741,37.38677067896483,58.957720494529894,-21.570949815565065,419.2698467436844,101.43360287750943,27.213110248353917,27.213110248353917
64624,1,7,4,22,617.5714602980883,44.428539701911745,,0.3076910245530841,-0.9444688323609773,0.11534668659378756,19.183884562713978,19.183905216365314,-2.0653651336743906e-05,217.66893637168732,-4.533945722180214,-1.21638945376651,1.21638945376651
64729,1,6,4,22,524.8434330036416,137.15656699635838,,0.5493472500408014,-0.7982800633817455,0.24691403216473007,37.033827038710214,37.033867971816,-4.093310578667797e-05,398.7300293923053,-23.5894257796193,-6.328688188384146,6.328688188384146
64763,1,7,4,22,578.354748456594,83.64525154340595,,0.3799581993632274,-0.8883627910209814,0.2577660145676038,27.331768495320308,27.331798211344758,-2.9716024450010536e-05,304.10819264937936,-11.503053729265329,-3.086096327518345,3.086096327518345
64794,1,7,4,22,363.87968400046014,298.12031599953986,,0.6077223447595193,-0.13508730436994915,-0.7825758569480997,82.23633169421181,68.43275282402003,13.803578870191785,711.0348152507313,-141.26702465073515,-37.89981827737852,37.89981827737852
64832,1,7,4,22,449.71093450379874,212.28906549620126,,0.7378182051015555,-0.6356186317989153,-0.227185499384961,50.53411765388054,50.53417533929711,-5.76854165643681e-05,511.8843711974467,-44.01988718044344,-11.809873739850362,11.809873739850362
64870,1,7,4,22,588.4108921481408,73.58910785185924,,0.3675211886853766,-0.9034627732109679,-0.22064268238315798,25.382966251310304,25.38299377484154,-2.7523531237250154e-05,283.9423613953673,-9.53573173013975,-2.5582934206170953,2.5582934206170953
64963,1,7,4,22,463.51440265796947,198.48559734203053,,0.7031537236822409,-0.6694571635359821,0.23958703441997056,47.97481775971185,47.974872141715636,-5.438200378904412e-05,492.18734252028025,-40.02144737397141,-10.73715247009197,10.73715247009197
65018,1,7,4,22,272.1492384936359,389.8507615063641,,0.37043657418683473,0.3359007293707008,-0.8659950603282636,109.62732013470647,96.06997203972878,13.557348094977684,795.8283967650636,-147.59171687831636,-39.59663808850087,39.59663808850087
65089,1,7,4,22,565.5440238182215,96.45597618177851,,0.5690626557426173,-0.7735011049602213,0.27904073979345073,39.33066547054671,29.73270572832213,9.597959742224582,422.967685639812,-94.95247292499158,-25.47432054821123,25.47432054821123
65105,1,7,4,22,609.8979544216427,52.10204557835732,,0.346412276192002,-0.9340583846005719,-0.0867955589926477,20.923450939451715,20.923473506457213,-2.2567005498075332e-05,236.56457924226723,-5.7373542135608755,-1.5392458546112484,1.5392458546112484
65238,1,6,4,22,533.5408171346065,128.45918286539347,,0.5057746721025028,-0.8141513161474463,-0.28521853985143875,35.4964678137648,35.49650693134121,-3.9117576406511034e-05,384.43044430671455,-21.46224611734999,-5.757997874472147,5.757997874472147
65427,1,7,4,22,613.1189124079659,48.88108759203408,,0.3073776577686091,-0.9384599093105109,-0.15751817076639557,20.20549384182687,20.205515617901014,-2.177607414566296e-05,228.79188290336683,-5.221457450958222,-1.4008385114901678,1.4008385114901678
65453,1,7,4,22,607.7283863139219,54.271613686078126,,0.3159739895578067,-0.9310673146969383,0.18241187852208413,21.398194291328924,21.39821738233341,-2.3091004486275324e-05,241.68342708416066,-6.093280320266495,-1.6347354764651028,1.6347354764651028
65491,1,8,4,22,405.6272571649618,256.3727428350382,,0.4084270401831561,-0.8843949295143336,0.22590476200506104,27.822847147261598,59.194451087455484,-31.371603940193886,357.5090807861997,187.68782045716904,50.35381969564923,50.35381969564923
65752,1,7,4,22,533.1376458607119,128.86235413928807,,0.5797334675636422,-0.8134270427145909,0.047387263766023105,35.56787296127096,35.56791216282219,-3.920155123182667e-05,385.10070283594615,-21.559588533731095,-5.784113380908599,5.784113380908599
65908,1,7,4,22,587.2876052632075,74.71239473679248,,0.3457336156799479,-0.9018017369112835,-0.25927185403098085,25.604082469488617,25.604110240917148,-2.7771428531053743e-05,286.2478759314867,-9.749904756711441,-2.6157528228169493,2.6157528228169493
65969,1,7,4,22,211.2161651109797,450.78383488902034,,0.3891061452586312,0.8696905174544837,0.3037018465069342,150.42269553045176,130.34729295683644,20.07540257361532,852.0947117637023,-155.7129242181457,-41.775435887445255,41.775435887445255
66052,1,7,4,22,543.886503802489,118.11349619751104,,0.5519049941823143,-0.8323694279546676,-0.05061632941096118,33.65708951879431,33.65712648450337,-3.6965709064418206e-05,366.96394047703654,-19.008053595732978,-5.099574928162134,5.099574928162134
66124,1,7,4,22,509.0972443004802,152.9027556995198,,0.5996288031045236,-0.768166308453773,-0.22442330771098482,39.810490693985656,39.81053494830599,-4.425432033627885e-05,423.84612266412074,-27.579489492023058,-7.399162278067451,7.399162278067451
66326,1,7,4,22,347.30437984116185,314.69562015883815,,-0.5207098131706682,-0.5873586666160255,-0.6195733106088515,54.030205644877206,72.50807038651104,-18.47786474163383,537.3812518766714,30.55587985169503,8.197683051284018,8.197683051284018
66345,1,7,4,22,484.45859876291297,177.54140123708703,,0.5563822554321405,-0.8154105555725405,-0.15982619216237778,35.37202306105639,44.18298366520262,-8.810960604146231,387.1962015197922,40.71116073608466,10.92219219293033,10.92219219293033
66614,1,7,4,22,588.4183749632142,73.5816250367858,,0.36581297012645136,-0.9034738169988475,-0.22341873888462663,25.381490093199726,25.381517615076728,-2.752187700139075e-05,283.92695525910653,-9.534309854749093,-2.5579119528325776,2.5579119528325776
66689,1,7,4,22,512.8195136868758,149.18048631312422,,0.5099435428398609,-0.7754518608434292,-0.37233317691335777,39.153982187041066,39.154025650995216,-4.3463954149558504e-05,417.99156605746583,-26.62074320430223,-7.141945067125495,7.141945067125495
66748,1,7,4,22,642.3066009334211,19.693399066578877,,0.20839982658735462,-0.9763331596809762,0.057819318447400396,12.490161183283615,12.49017455751983,-1.33742362162792e-05,143.22863149953338,-1.3537343446124184,-0.36318656659970766,0.36318656659970766
66757,1,8,4,22,265.4985012156361,396.5014987843639,,0.5379630289824062,-0.8294866271683917,-0.15015896508993465,33.95396173508732,98.78794875543845,-64.83398702035113,465.99603219087896,201.79595613266935,54.13882033296024,54.13882033296024
66787,1,7,4,22,614.4111733058306,47.58882669416937,,0.2791177102440652,-0.9402128465185012,-0.1951745553848845,19.912668028026854,19.91268948202224,-2.1453995387332725e-05,225.61111134854718,-5.018796877842782,-1.3464677274232253,1.3464677274232253
66805,1,7,4,22,379.7974422330309,282.2025577669691,,0.25383203758169925,-0.8360949036024796,-0.486327676435429,33.269980245393704,64.75756664432987,-31.487586398936166,402.5646017452537,156.93475644871128,42.10323510044891,42.10323510044891
66824,1,7,4,22,584.7534155655031,77.24658443449687,,0.4377022790810403,-0.8980309195978909,-0.04424005349713628,26.099564509680793,26.099592837396003,-2.8327715209996995e-05,291.3981394952573,-10.238339921416594,-2.7467926322018665,2.7467926322018665
66843,1,7,4,22,583.3848467883566,78.61515321164336,,0.4064387999383043,-0.8959808968040762,0.1789573537658467,26.36529783528399,26.365326461801068,-2.8626517078578217e-05,294.1510794060693,-10.50509647276286,-2.818359403324281,2.818359403324281
67127,1,7,4,22,592.6812396348379,69.31876036516212,,0.32814224920256707,-0.9097199914946239,-0.25442523727669347,24.533314932895127,24.533341505852118,-2.6572956990378316e-05,275.0431102879343,-8.734884176220545,-2.343438065402654,2.343438065402654
67164,1,7,4,22,629.1727613875378,32.827238612462224,,0.26427090291191346,-0.9597258462497191,-0.09532675340313664,16.316210343840165,16.316227864258906,-1.752041874070187e-05,186.08329826579208,-2.8953593406330764,-0.7767813693889747,0.7767813693889747
67230,1,7,4,22,618.5523468521268,43.44765314787321,,0.2934827379744911,-0.9457809569621511,-0.13916272474608193,18.953770107297842,18.953790508599667,-2.0401301824790607e-05,215.1536784842414,-4.386640891924484,-1.1768697830445203,1.1768697830445203
67308,1,7,4,22,629.4162464852326,32.58375351476741,,0.2783922464126399,-0.960040030563416,-0.02865129758176968,16.252011334234776,16.2520287847813,-1.7450546522468358e-05,185.37051020219153,-2.8635351959989137,-0.7682434299692851,0.7682434299692851
67995,1,7,4,22,180.46410579761343,481.53589420238654,,-0.19848322664152002,0.9658720356136732,0.1664200094984681,164.9880967632169,,,837.6105433118566,-125.03528045632444,-33.54508541021426,33.54508541021426
68258,1,7,4,22,578.1344275208262,83.8655724791738,,0.3589311706033242,-0.8880260836656989,0.28736403654369924,27.37375602191393,27.37378578537129,-2.9763457359166523e-05,304.5387766673188,-11.547382401149276,-3.0979890435505038,3.0979890435505038
68408,1,7,4,22,627.2127339748089,34.787266025191116,,0.2614658464760073,-0.95718781281149,-0.12420588605915958,16.826084655005648,16.826102730758162,-1.807575251433491e-05,191.73592234897654,-3.1555851048740666,-0.846596028543928,0.846596028543928
68449,1,7,4,22,595.6212029900296,66.37879700997041,,0.4050107137711702,-0.913975687140457,0.02479445596694498,23.939322677257177,23.939348587491068,-2.5910233890868994e-05,268.78454295383693,-8.196155809952863,-2.1989053463700676,2.1989053463700676
68663,1,7,4,22,220.07891174179238,441.92108825820765,,-0.31671750785894176,0.3607848654202851,0.877225342257785,111.14840511543551,123.3664030641304,-12.217997948694887,769.2891767649854,-91.09869833166775,-24.440410779600615,24.440410779600615
68679,1,7,4,22,512.8540234989822,149.1459765010178,,0.584051038321473,-0.7755189116889805,0.23969731381129136,39.14789739087913,39.14794084752296,-4.345664383009762e-05,417.9370588405072,-26.61189848768852,-7.1395721626688236,7.1395721626688236
68804,1,7,4,22,397.25422935458573,264.74577064541427,,-0.19564565782534876,-0.946396743474582,-0.25701358040927114,18.844843515623445,60.9499527633882,-42.10510924776475,313.50237388860603,274.7769291645604,73.71851787705047,73.71851787705047
69092,1,7,4,22,617.2491272593587,44.750872740641285,,0.31622615151385436,-0.9440367394971826,0.09378515649219502,19.259083651364094,19.259104387517777,-2.0736153683031944e-05,218.4901256237493,-4.582685483907922,-1.2294655988678165,1.2294655988678165
69515,1,7,4,22,218.8355292008824,443.16447079911757,,-0.9656973881318733,0.2205014408544168,0.13714105561940315,102.73848672601656,124.2762576111365,-21.53777088511994,741.6337966794786,-65.46802455288301,-17.56408645023663,17.56408645023663
69623,1,7,4,22,629.7324811680064,32.267518831993584,,0.25735208220607647,-0.9604477256050594,-0.10634882305068236,16.168335045352027,16.168352404844644,-1.7359492616719763e-05,184.44111980434158,-2.822370709651067,-0.7571996173320313,0.7571996173320313
